FacilityID,OrgFacilityID,ParentRecAreaID,FacilityName,FacilityLongitude,FacilityLatitude,NumberofCampsites,ActivityName,NumberofReservations,PostalCode,AddressStateCode,demand,Cluster
234066,128,2802.0,KETTLE FALLS LOCUST GROVE GROUP SITE,-118.11497800000001,48.592411,2,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,WATER ACCESS,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING,INTERPRETIVE PROGRAMS",97,WA,99122,48.5,0
234067,128,2802.0,GIFFORD GROUP SITE,-118.311903,48.286383,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,WATER ACCESS,HUNTING,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,INTERPRETIVE PROGRAMS",69,WA,99122,69.0,2
234068,128,2802.0,HUNTERS GROUP SITE,-118.311903,48.124625,3,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,DAY USE AREA,WATER ACCESS,HUNTING,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,INTERPRETIVE PROGRAMS",238,WA,99122,79.33333333333333,2
234069,128,2802.0,FORT SPOKANE GROUP SITE,-118.311903,47.908803000000006,2,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,DAY USE AREA,WATER ACCESS,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,WATER ACTIVITIES,VISITOR CENTER,INTERPRETIVE PROGRAMS",138,WA,99122,69.0,2
234071,128,2802.0,SPRING CANYON GROUP SITE,-118.939072,47.933056,2,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,WATER ACCESS,HUNTING,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING,CANOEING,INTERPRETIVE PROGRAMS",211,WA,99122,105.5,2
234072,129,25.0,TUTTLETOWN RECREATION AREA,-120.50805600000001,37.98388900000001,159,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,WATER ACCESS,MOUNTAIN BIKING,SWIMMING,KAYAKING,STAR GAZING,PADDLE BOATING,JET SKIING,WATER SKIING,NON-MOTORIZED BOATING,INTERPRETIVE PROGRAMS",11838,CA,95370,74.45283018867924,7
234073,129,25.0,GLORY HOLE RECREATION AREA,-120.540278,38.0075,140,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,BIRDING,WATER ACCESS,MOUNTAIN BIKING,SWIMMING,KAYAKING,STAR GAZING,SWIMMING SITE,PADDLE BOATING,JET SKIING,WATER SKIING,NON-MOTORIZED BOATING,INTERPRETIVE PROGRAMS",7724,CA,95370,55.17142857142857,7
234074,126,1843.0,FISHERMENS BEND,-122.510278,44.7575,62,,12005,OR,97360,193.6290322580645,9
234076,126,1859.0,LOON LAKE RECREATION SITE,-123.840278,43.597221999999995,46,"BOATING,CAMPING,FISHING,SWIMMING,WATER ACTIVITIES,AMPHITHEATER,EDUCATIONAL PROGRAMS",4490,OR,97467,97.6086956521739,0
234085,131,14492.0,Crane Prairie Campground,-121.760833,43.79638900000001,132,"BOATING,CAMPING,FISHING",7208,OR,97701,54.60606060606061,6
234086,131,1117.0,Big Creek,-121.97027800000001,46.735278,29,"CAMPING,FISHING,BIKING,HIKING",3003,WA,98304,103.55172413793103,4
234088,128,2845.0,LOWER GOODELL GROUP CAMPGROUND,-121.265833,48.673333,2,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,HUNTING,HISTORIC & CULTURAL SITE,INTERPRETIVE PROGRAMS",247,WA,98284,123.5,2
234089,128,2845.0,UPPER GOODELL GROUP CAMPGROUND,-121.265833,48.673333,1,"CAMPING,HIKING",125,WA,98284,125.0,1
234091,131,1117.0,GOVT MINERAL SPRINGS GUARD STA,-121.995833,45.884167,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,WATER SPORTS,WINTER SPORTS,SWIMMING SITE,FISH HATCHERY",372,WA,98650,372.0,1
234092,131,1117.0,Peterson Prairie Cabin,-121.54638899999999,46.000278,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC & CULTURAL SITE,WINTER SPORTS,VISITOR CENTER",187,WA,98650,187.0,1
234103,131,1108.0,WILLOW PRAIRIE HORSECAMP,-122.39111100000001,42.405833,11,"WILDLIFE VIEWING,BIRDING,HORSEBACK RIDING",997,OR,97522,90.63636363636364,3
234106,131,1067.0,FREMONT CAMPGROUND,-119.820278,34.543056,15,"BOATING,CAMPING,FISHING,BIKING,HORSEBACK RIDING,SWIMMING SITE",2197,CA,93105,146.46666666666667,4
234111,131,1063.0,SOUTH SHORE CAMPGROUND,-120.23472199999999,38.533056,23,"BOATING,CAMPING,FISHING,BIKING,SWIMMING SITE",1554,CA,,67.56521739130434,6
234113,131,1077.0,BOYINGTON MILL,-120.090833,39.4375,11,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING,WATER ACTIVITIES,OFF HIGHWAY VEHICLE TRAILS",1353,CA,96161,123.0,4
234114,131,1077.0,BOCA CAMPGROUND,-120.105556,39.394166999999996,23,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING,KAYAKING",4050,CA,96161,176.08695652173913,8
234115,131,1077.0,BOCA REST CAMPGROUND,-120.08638899999998,39.419167,37,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,SWIMMING,OFF HIGHWAY VEHICLE TRAILS",4159,CA,96161,112.4054054054054,4
234116,131,1077.0,BOCA SPRING,-120.07861100000001,39.4225,16,"BOATING,CAMPING,BIKING,HIKING,HORSEBACK RIDING,OFF HIGHWAY VEHICLE TRAILS",1748,CA,96161,109.25,4
234117,131,1077.0,LAKESIDE (TRUCKEE),-120.17222199999999,39.384444,41,"BOATING,CAMPING,FISHING,HIKING,MOUNTAIN BIKING,SWIMMING,KAYAKING,CANOEING,WATER ACTIVITIES,OFF HIGHWAY VEHICLE TRAILS",4817,CA,96161,117.48780487804878,4
234123,131,1105.0,DEER CREEK GUARD STATION CABIN,-119.322778,44.187222,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,HORSEBACK RIDING,WILD HORSE VIEWING",213,OR,97869,213.0,1
234124,131,1105.0,Murderers Creek Guard Station,-119.275833,44.260556,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,HISTORIC & CULTURAL SITE",202,OR,97869,202.0,8
234125,131,1105.0,FALL MOUNTAIN LOOKOUT CABIN,-119.13138899999998,44.289722,1,"CAMPING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING",390,OR,97869,390.0,1
234126,131,16822.0,TEANAWAY GUARD STATION,-120.855278,47.359722,1,"FISHING,WILDLIFE VIEWING,HIKING,PHOTOGRAPHY,BIRDING,BACKPACKING,MOUNTAIN BIKING,WINTER SPORTS",238,WA,98922,238.0,9
234131,131,1077.0,CALPINE LOOKOUT,-120.462222,39.678889,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,WINTER SPORTS",384,CA,96126,384.0,1
234133,131,1063.0,SILVER CREEK GROUP CAMPGROUND,-120.39,38.826944,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,WATER SPORTS,SWIMMING SITE",115,CA,95726,115.0,2
234135,131,1063.0,FASHODA,-120.397461,38.8682,30,"CAMPING,FISHING,WILDLIFE VIEWING,HUNTING,WATER ACTIVITIES",4049,CA,95726,134.96666666666667,1
234136,131,74859.0,COLD SPRINGS CABIN,-120.131667,44.356667,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,BIRDING,HUNTING,MOUNTAIN BIKING,HISTORIC & CULTURAL SITE,STAR GAZING,SCENIC DRIVE",238,OR,97754,238.0,1
234137,131,1116.0,EDGEWATER CAMPGROUND,-117.405833,48.755833,19,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,WATER SPORTS",823,WA,99139,43.31578947368421,7
234138,131,1111.0,TAMARACK CABIN,-119.66361100000002,44.874167,1,"FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING,OFF ROAD VEHICLE TRAILS",269,OR,97836,269.0,5
234140,131,14492.0,PERRY SOUTH CAMPGROUND,-121.44861100000001,44.587778,59,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,PHOTOGRAPHY,WATER SPORTS,PADDLING",2798,OR,97023,47.42372881355932,6
234144,131,1112.0,MUSICK GUARD STATION,-122.64138899999999,43.581111,1,"CAMPING,WILDLIFE VIEWING,BIKING,HISTORIC & CULTURAL SITE",209,OR,97424,209.0,1
234145,131,1111.0,DITCH CREEK GUARD STATION CAB,-119.34638899999999,45.118889,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HORSEBACK RIDING,MUSHROOM PICKING,BERRY PICKING",194,OR,97836,194.0,2
234146,131,1112.0,STEAMBOAT BALL FIELD GROUP SITE,-122.72638899999998,43.34027800000001,1,"WILDLIFE VIEWING,BIRDING",94,OR,97443,94.0,2
234147,131,1112.0,WOLF CREEK GROUP SITE,-122.92138899999999,43.235556,1,"FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,SWIMMING",79,OR,97443,79.0,2
234148,131,1112.0,Deer Flat Group Site (Horseshoe Bend Campground),-122.686944,43.29277800000001,1,"WILDLIFE VIEWING,BIRDING",99,OR,97443,99.0,2
234149,131,1112.0,PICKETT BUTTE LOOKOUT,-122.849722,42.95,1,"CAMPING,WILDLIFE VIEWING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE",144,OR,97484,144.0,2
234154,131,1108.0,BOLAN MOUNTAIN LOOKOUT,-123.45944399999999,42.016110999999995,1,"CAMPING,WILDLIFE VIEWING,HIKING,STARGAZING",248,OR,97523,248.0,1
234155,131,1108.0,BALD KNOB LOOKOUT,-124.125,42.625,1,"WILDLIFE VIEWING,HIKING,BIRDING",343,OR,97466,343.0,1
234156,128,2803.0,BUTTE LAKE,-121.305278,40.565,39,"BOATING,CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA,SWIMMING SITE,VISITOR CENTER",6806,CA,96063,174.51282051282053,8
234157,131,1108.0,WILLOW PRAIRIE CABIN,-122.391667,42.408333,1,"WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,WINTER SPORTS",162,OR,97522,162.0,8
234158,131,1108.0,LAKE OF THE WOODS LOOKOUT,-124.12833300000001,42.593889000000004,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,MOUNTAIN BIKING,STAR GAZING",373,OR,97415,373.0,1
234159,131,1108.0,SNOW CAMP LOOKOUT,-124.165278,42.344167,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING SITE",298,OR,97415,298.0,1
234160,131,1108.0,PACKERS CABIN,-124.084167,42.2475,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING SITE",154,OR,97415,154.0,5
234162,128,2803.0,BUTTE LAKE GROUP,-121.305278,40.565,6,"BOATING,CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA,SWIMMING SITE,VISITOR CENTER",628,CA,96063,104.66666666666667,7
234165,131,1108.0,IMNAHA GUARD STATION,-122.325,42.708333,1,"CAMPING,WILDLIFE VIEWING,HIKING",238,OR,97536,238.0,1
234168,131,1108.0,LUDLUM HOUSE,-124.103333,42.033056,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING",254,OR,97415,254.0,1
234172,131,1063.0,BEAR RIVER GROUP CAMPGROUND,-120.21888899999999,38.533889,4,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE",467,CA,95666,116.75,2
234173,131,1114.0,INDIAN RIDGE LOOKOUT,-122.253611,44.005556,1,"CAMPING,WILDLIFE VIEWING,BIRDING,STAR GAZING,BERRY PICKING",197,OR,97413,197.0,1
234177,126,1843.0,OLD MINERS MEADOW GROUP USE,-122.35083300000001,44.585833,1,"CAMPING,FISHING,HIKING,WATER ACCESS,GOLD PANNING",80,OR,97306,80.0,2
234178,131,1118.0,EVERGREEN MOUNTAIN LOOKOUT,-121.271667,47.838889,1,"CAMPING,WILDLIFE VIEWING,HIKING,BERRY PICKING,HISTORIC SITES",187,WA,98288,187.0,1
234179,131,1112.0,WHISKY CAMP GUARD STATION,-122.734444,42.9125,1,"CAMPING,WILDLIFE VIEWING,HIKING,PHOTOGRAPHY,BIRDING,MOUNTAIN BIKING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE,SNOWMOBILE,CROSS COUNTRY SKIING,SNOWSHOEING",237,OR,97484,237.0,5
234183,131,1104.0,ASPEN CABIN,-120.192222,42.291111,1,"CAMPING,FISHING,BIKING,HIKING,HORSEBACK RIDING,CROSS COUNTRY SKIING,SNOWMOBILE TRAILS,BIRD WATCHING",167,OR,97630,167.0,9
234184,131,1104.0,CURRIER GUARD STATION,-120.905556,42.730833000000004,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE",157,OR,97636,157.0,2
234185,131,1104.0,DRAKE PEAK LOOKOUT,-120.155556,42.314167,1,"WILDLIFE VIEWING,HIKING,PICNICKING,BIRDING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE,STAR GAZING",350,OR,97630,350.0,1
234186,131,1104.0,BALD BUTTE LOOKOUT,-120.78888899999998,42.614167,1,"CAMPING,WILDLIFE VIEWING,HIKING,HUNTING,HISTORIC & CULTURAL SITE,INTERPRETIVE PROGRAMS",342,OR,97636,342.0,1
234187,131,1104.0,HAGER MOUNTAIN LOOKOUT,-121.043889,43.023333,1,"CAMPING,WILDLIFE VIEWING,HIKING,STAR GAZING,SNOWSHOEING,SKIING",53,OR,97638,53.0,2
234188,131,1114.0,TIMPANOGAS,-122.11666699999999,43.41388900000001,1,"CAMPING,FISHING,WILDLIFE VIEWING,CANOEING,BERRY PICKING",156,OR,97492,156.0,1
234189,131,1114.0,WARNER MOUNTAIN LOOKOUT,-122.36638300000001,43.543431,1,"CAMPING,WILDLIFE VIEWING,BIRDING,STAR GAZING,CROSS COUNTRY SKIING,SNOWSHOEING",75,OR,97492,75.0,2
234193,131,1110.0,HAUSER SAND CAMPING,-124.246389,43.435278000000004,25,"CAMPING,FISHING,WILDLIFE VIEWING,OFF ROAD VEHICLE TRAILS",768,OR,97467,30.72,6
234194,131,1110.0,SILTCOOS SAND CAMPING,-124.11694399999999,43.956389,16,"CAMPING,WILDLIFE VIEWING,HIKING,OFF ROAD VEHICLE TRAILS,BEACHCOMBING",942,OR,97467,58.875,6
234195,131,1110.0,SOUTH JETTY SAND CAMPING,-124.11694399999999,43.956389,14,"CAMPING,WILDLIFE VIEWING,OFF ROAD VEHICLE TRAILS,BEACHCOMBING",1179,OR,97467,84.21428571428571,6
234196,131,1110.0,UMPQUA SAND CAMPING,-124.21194399999999,43.631389,27,"CAMPING,FISHING,WILDLIFE VIEWING,OFF ROAD VEHICLE TRAILS,SWIMMING,BEACHCOMBING",1715,OR,97467,63.51851851851852,6
234200,131,1110.0,HORSFALL SAND CAMPING,-124.246389,43.435278000000004,36,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,OFF ROAD VEHICLE TRAILS",1097,OR,97467,30.47222222222222,6
234201,131,1110.0,SPINREEL SAND CAMPING,-124.246389,43.435278000000004,16,"CAMPING,FISHING,WILDLIFE VIEWING,OFF ROAD VEHICLE TRAILS,BERRY PICKING,BEACHCOMBING",460,OR,97467,28.75,6
234203,131,1108.0,BEAVER SULPHUR,-123.03277800000001,42.113056,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,SWIMMING,BERRY PICKING",105,OR,97530,105.0,7
234205,131,1111.0,MINERS RETREAT,-118.498056,44.796667,1,"WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,HISTORIC & CULTURAL SITE,BERRY PICKING",154,OR,97880,154.0,8
234206,131,1111.0,CONGO GULCH,-118.498333,44.79638900000001,1,"CAMPING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,HISTORIC & CULTURAL SITE,MUSHROOM PICKING,BERRY PICKING",129,OR,97880,129.0,0
234210,131,1077.0,PROSSER FAMILY,-120.160556,39.377778,28,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER ACCESS,MOUNTAIN BIKING,SWIMMING,KAYAKING,CANOEING",3671,CA,96161,131.10714285714286,4
234212,131,1113.0,PEAVY CABIN,-118.265,44.91,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE",182,OR,97867,182.0,2
234213,131,1113.0,ANTLERS GUARD STATION CABIN,-118.2875,44.633611,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,BIRDING,HUNTING,MOUNTAIN BIKING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE",212,OR,97867,212.0,5
234214,131,1114.0,BLACK CANYON CAMPGROUND,-122.597222,43.806667,19,"BOATING,FISHING,BIKING,KAYAKING",2428,OR,97048,127.78947368421052,4
234216,131,1114.0,HARD ROCK CAMPGROUND,-122.20277800000001,44.038610999999996,1,"FISHING,WILDLIFE VIEWING",132,OR,97408,132.0,2
234218,131,1114.0,RED DIAMOND CAMPGROUND,-122.17277800000001,44.002221999999996,1,FISHING,105,OR,97408,105.0,2
234219,131,1114.0,SHADOW BAY,-122.04166699999999,43.693056,21,"BOATING,CANOEING",1969,OR,97463,93.76190476190476,0
234224,131,1072.0,POSO GUARD STATION CABIN,-118.64333300000001,35.8075,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,INTERPRETIVE PROGRAMS",119,CA,,119.0,4
234225,131,1072.0,MOUNTAIN HOME GUARD STATION CABIN,-118.700278,36.232778,1,"CAMPING,FISHING,BIKING,HIKING,HUNTING",15,CA,,15.0,3
234239,131,1106.0,CLACKAMAS LAKE HISTORIC CABIN,-121.74888899999999,45.099167,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE,VISITOR CENTER",196,OR,97049,196.0,1
234247,131,1106.0,CLEAR LAKE CABIN LOOKOUT,-121.71611100000001,45.149444,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,CROSS COUNTRY SKIING,SNOWMOBILING",76,OR,97021,76.0,2
234248,131,1106.0,FIVEMILE BUTTE LOOKOUT,-121.45833300000001,45.404722,1,"CAMPING,HIKING,BIRDING,HUNTING,RANGER STATION,CROSS COUNTRY SKIING",354,OR,97021,354.0,1
234250,131,1113.0,ANTHONY LAKE GUARD STATION,-118.230556,44.962222,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,BIRDING,WATER ACCESS,HUNTING,MOUNTAIN BIKING,SWIMMING,CANOEING,WILDERNESS,SCENIC DRIVE",230,OR,97867,230.0,2
234262,131,1075.0,BEAR BASIN LOOKOUT AND CABIN,-123.74,41.809166999999995,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,WINTER SPORTS",255,CA,95543,255.0,1
234267,131,1110.0,HORSFALL BEACH,-124.27611100000001,43.453610999999995,34,"CAMPING,FISHING,WILDLIFE VIEWING,OFF ROAD VEHICLE TRAILS,SWIMMING,BEACHCOMBING",2963,OR,97467,87.1470588235294,3
234269,131,1111.0,WENATCHEE GUARD STATION,-117.375,46.125,1,"CAMPING,HIKING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE,WINTER SPORTS",137,WA,99347,137.0,9
234270,131,1111.0,GODMAN GUARD STATION,-117.752778,46.125,1,"CAMPING,HIKING,HISTORIC & CULTURAL SITE,WINTER SPORTS",76,WA,99347,76.0,7
234271,131,1111.0,CLEARWATER LOOKOUT CABIN,-117.625,46.25,1,"CAMPING,HISTORIC & CULTURAL SITE,WINTER SPORTS",127,WA,99347,127.0,4
234272,131,1111.0,CLEARWATER BIG HOUSE,-117.568056,46.200556,1,"HIKING,HORSEBACK RIDING,WINTER SPORTS",113,WA,99347,113.0,1
234274,131,1105.0,MAGONE LAKE,-118.9094,44.552656,1,"BOATING,FISHING,HIKING,BIRDING,HUNTING,MOUNTAIN BIKING",117,OR,97869,117.0,2
234279,131,1111.0,CARETAKERS CABIN,-118.498056,44.796944,1,"CAMPING,WILDLIFE VIEWING,HIKING,BIRDING,HUNTING,HISTORIC & CULTURAL SITE,BERRY PICKING",123,OR,97880,123.0,1
234289,131,14492.0,CONTORTA POINT GROUP CAMP,-122.0075,43.461389000000004,2,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS",119,OR,97733,59.5,2
234290,131,1064.0,COLDWATER CAMPGROUND,-118.996944,37.599167,74,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,SWIMMING SITE",12989,CA,,175.52702702702703,5
234306,131,1102.0,EAGLE CREEK OVERLOOK GRP SITE,-121.930833,45.641667,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,BIRDING,SWIMMING,KAYAKING,NON-MOTORIZED BOATING,BERRY PICKING,FISH HATCHERY,HISTORIC SITES,EDUCATIONAL PROGRAMS",130,OR,97014,130.0,2
234310,131,16822.0,LOST LAKE GROUP UNIT,-119.05083300000001,48.8525,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,HUNTING,SWIMMING,KAYAKING,CANOEING,BERRY PICKING,AMPHITHEATER",117,WA,98855,117.0,2
234311,131,1064.0,CONVICT LAKE CAMPGROUND,-118.85083300000001,37.598889,48,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,HUNTING,HORSEBACK RIDING,SWIMMING SITE,CLIMBING,FISH HATCHERY",13006,CA,93546,270.9583333333333,1
234323,131,1072.0,LIVE OAK SOUTH,-118.46111100000002,35.702778,30,CAMPING,4,CA,,0.13333333333333333,0
234324,131,1072.0,WISHON CABIN,-118.6625,36.1875,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING",180,CA,,180.0,8
234329,131,1064.0,TWIN LAKES CAMPGROUND,-119.00694399999999,37.615833,94,"CAMPING,FISHING,BIKING,HIKING,HORSEBACK RIDING",18032,CA,,191.82978723404256,2
234330,131,1064.0,SILVER LAKE CAMPGROUND JUNE LAKE (CA,-119.12638899999999,37.783056,63,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING",8860,CA,93546,140.63492063492063,1
234344,131,1065.0,CARTER MEADOWS HORSE GROUP,-122.910278,41.221111,1,"CAMPING,FISHING,HIKING,HORSEBACK RIDING",73,CA,96032,73.0,2
234348,131,1075.0,NORDHEIMER GROUP SITES,-123.36388899999999,41.298611,4,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE",255,CA,95556,63.75,3
234349,131,1065.0,INDIAN SCOTTY GROUP SITE,-123.081944,41.632222,1,"CAMPING,FISHING,HIKING,HUNTING,SWIMMING,WHITEWATER RAFTING",96,CA,96032,96.0,2
234363,131,1113.0,TWO COLOR GUARD STATION,-117.435556,45.05027800000001,1,"CAMPING,FISHING,WILDLIFE VIEWING",159,OR,97850,159.0,2
234382,131,1070.0,SPANISH CREEK CAMPGROUND,-120.964444,40.026944,27,"CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE",2131,CA,95971,78.92592592592592,7
234400,131,1065.0,SARAH TOTTEN CAMPGROUND,-123.043056,41.784167,11,"CAMPING,FISHING,SWIMMING,WHITEWATER RAFTING",71,CA,96039,6.454545454545454,6
234401,131,1065.0,CURLY JACK CAMPGROUND,-123.382778,41.793611,16,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING,WHITEWATER RAFTING",371,CA,96039,23.1875,0
234403,131,1073.0,GIRARD RIDGE LOOKOUT,-122.27861100000001,41.128056,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HISTORIC & CULTURAL SITE",396,CA,96057,396.0,1
234404,131,1073.0,POST CREEK GUARD STATION,-122.916944,40.233333,1,"CAMPING,WILDLIFE VIEWING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,PHOTOGRAPHY,BACKPACKING,HISTORIC & CULTURAL SITE,WILDERNESS,SWIMMING SITE",261,CA,96093,261.0,5
234405,131,1073.0,FOREST GLEN GUARD STATION,-123.31694399999999,40.366944000000004,1,"CAMPING,WILDLIFE VIEWING,BIKING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,PHOTOGRAPHY,BACKPACKING,HUNTING,HISTORIC & CULTURAL SITE,SWIMMING SITE,TUBING",305,CA,96093,305.0,5
234436,131,1073.0,LITTLE MT. HOFFMAN LOOKOUT,-121.659722,41.578610999999995,1,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC & CULTURAL SITE",392,CA,96057,392.0,1
234455,131,1065.0,TREE OF HEAVEN CAMPGROUND,-123.043056,41.784167,21,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,SWIMMING,WHITEWATER RAFTING",1971,CA,96039,93.85714285714286,4
234457,131,1072.0,CAMP FOUR AND HALF CABIN,-119.28861100000002,36.862221999999996,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING,HISTORIC & CULTURAL SITE",254,CA,93621,254.0,1
234458,131,1072.0,BIG MEADOWS CABIN,-118.835,36.718889000000004,1,"CAMPING,FISHING,BIKING,HIKING,HUNTING,OFF HIGHWAY VEHICLE,HORSEBACK RIDING,WILDERNESS,VISITOR CENTER,INTERPRETIVE PROGRAMS",160,CA,93621,160.0,1
234461,131,1111.0,SUMMIT GUARD STATION BUNKHOUSE,-118.20888899999999,45.47638900000001,1,"CAMPING,WILDLIFE VIEWING,HUNTING,MOUNTAIN BIKING,HISTORIC & CULTURAL SITE,BERRY PICKING",209,OR,99362,209.0,9
234462,131,1111.0,FRY MEADOWS GUARD STATION,-117.831667,45.786667,1,"CAMPING,WILDLIFE VIEWING,BIRDING,HUNTING,HISTORIC & CULTURAL SITE,MOUNTAIN CLIMBING",141,OR,99362,141.0,4
234467,131,1066.0,MCCARTHY POINT LOOKOUT,-121.683333,40.187778,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE",223,CA,,223.0,1
234477,131,14492.0,GREEN RIDGE LOOKOUT,-121.60861100000001,44.533889,1,"CAMPING,FISHING,HIKING,MOUNTAIN BIKING",160,OR,97759,160.0,2
234493,131,16822.0,AMERICAN RIVER GUARD STATION,-121.16555600000001,46.977778,1,"FISHING,WILDLIFE VIEWING,BIRDING",291,WA,98937,291.0,1
234498,131,16822.0,SALMON COVE GROUP SITE,-121.27666699999999,46.960833,1,"FISHING,WILDLIFE VIEWING,HIKING",75,WA,98937,75.0,2
234501,131,1118.0,Middle Fork Campground,-121.54166699999999,47.548611,35,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING",1867,WA,,53.34285714285714,6
234502,131,1110.0,ALDER DUNE,-124.10194399999999,44.069167,39,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BIRDING",2260,OR,97439 ,57.94871794871795,7
