Index,FacilityID,OrgFacilityID,ParentRecAreaID,FacilityName,FacilityLongitude,FacilityLatitude,NumberofCampsites,ActivityName.1,ActivityName.2,ActivityName.3,ActivityName.4,ActivityName.5,ActivityName.6,ActivityName.7,ActivityName.8,ActivityName.9,ActivityName.10,ActivityName.11,ActivityName.12,ActivityName.13,ActivityName.14,ActivityName.15,ActivityName.16,ActivityName.17,ActivityName.18,ActivityName.19,ActivityName.20,ActivityName.21,ActivityName.22,ActivityName.23,ActivityName.24,ActivityName.25,ActivityName.26,ActivityName.27,ActivityName.28,ActivityName.29,ActivityName.30
672,232311,131,1023,BONNEVILLE,-115.311631,44.15165,22,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
673,232312,131,1023,PINE FLATS (ID),-115.681944,44.064167,26,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,VISITOR CENTER,,,,,,,,,,,,,,,,,,,,
674,232313,131,1023,KIRKHAM,-115.542222,44.072222,15,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
675,232314,131,1114,LONGBOW ORGANIZATION GROUP,-122.366667,44.391667,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
676,232315,131,1118,Troublesome Creek Campground,-121.4025,47.897778,25,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
677,232316,131,1075,PATRICK CREEK CAMPGROUND,-123.846667,41.871944,12,CAMPING,FISHING,BIKING,HIKING,HISTORIC , CULTURAL SITE,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
678,232317,131,1011,BEAVER CREEK (IDAHO),-116.869167,48.734167,42,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,SWIMMING SITE,CLIMBING,,,,,,,,,,,,,,,,,,,,,
679,232318,131,1081,CAMP SEVEN LAKE CAMPGROUND,-86.549722,46.057778,39,BOATING,CAMPING,FISHING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,
680,232319,131,1081,COLWELL LAKE CAMPGROUND,-86.4375,46.221667,43,BOATING,CAMPING,FISHING,HIKING,PICNICKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
681,232320,131,1092,PINE FLAT CAMPGROUND WEST,-111.738056,35.0125,59,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PHOTOGRAPHY,STAR GAZING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
682,232321,131,1077,WHITE CLOUD,-120.845278,39.320556,44,CAMPING,HIKING,MOUNTAIN BIKING,SCENIC DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,
683,232322,131,1075,PANTHER FLAT CAMPGROUND,-123.930556,41.843056,39,CAMPING,FISHING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,232323,131,1058,HUNTER TRAILHEAD,-106.973611,44.334167,9,CAMPING,FISHING,HIKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,,
685,232324,131,2337,WILLIWAW CAMPGROUND,-148.8775,60.786667,52,CAMPING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,232325,131,1086,COUNCIL BLUFF RECREATION AREA,-90.941667,37.708333,56,CAMPING,FISHING,WILDLIFE VIEWING,HUNTING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
687,232326,131,1012,WILDERNESS GATEWAY,-115.306667,46.34,70,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,WATER SPORTS,HISTORIC , CULTURAL SITE,WHITEWATER RAFTING,,,,,,,,,,,,,,,,,,,
688,232327,131,1014,SPRING GULCH,-114.023056,45.858611,9,BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
689,232328,131,1035,HOPE,-111.614444,40.301944,24,CAMPING,BIKING,HIKING,PICNICKING,MOUNTAIN BIKING,,,,,,,,,,,,,,,,,,,,,,,,,
690,232329,131,1055,REDSTONE,-107.232222,39.194167,36,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
691,232330,131,2336,LAST CHANCE CAMPGROUND,-131.683333,55.433889,18,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HISTORIC , CULTURAL SITE,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,
692,232331,131,1090,BLUE MEADOW,-80.25,37.925,20,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
693,232332,131,1011,DEVILS ELBOW,-116.016667,47.766389,21,CAMPING,FISHING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,232333,131,1011,KIT PRICE,-116.005556,47.740833,52,CAMPING,FISHING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,
695,232334,131,1057,SUNDANCE,-104.348056,44.443056,19,CAMPING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,,
696,232335,131,1023,ELKS FLAT CAMPGROUND,-115.295139,43.537219,2,BOATING,CAMPING,FISHING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,
697,232336,131,1061,CRYSTAL LAKE,-117.837222,34.325556,185,CAMPING,FISHING,HIKING,DAY USE AREA,,,,,,,,,,,,,,,,,,,,,,,,,,
698,232337,131,2337,TRAIL RIVER,-149.381389,60.416111,92,BOATING,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
699,232338,131,2018,THIRTY MILE,-107.2575,37.723333,35,CAMPING,FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,232339,131,1053,SOUTH MEADOWS,-105.092222,39.064722,64,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,232340,131,1053,COLORADO CAMPGROUND,-105.093333,39.079722,81,BOATING,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,,,,,,,,,,,,,,,,,,,,,,,,
702,232341,131,1053,PAINTED ROCKS,-105.105278,39.084444,18,BOATING,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
703,232342,131,1067,HOLIDAY GROUP CAMPGROUND,-119.276944,34.517222,1,CAMPING,BIKING,HIKING,SWIMMING SITE,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,,
704,232343,131,1076,LAKE ALPINE - LODGEPOLE GROUP,-120.105,38.416389,20,BOATING,CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA,BACKPACKING,OFF ROAD VEHICLE TRAILS,SWIMMING,KAYAKING,WILDERNESS,WATER ACTIVITIES,RECREATIONAL VEHICLES,SWIMMING SITE,SCENIC DRIVE,PADDLE BOATING,VISITOR CENTER,NON-MOTORIZED BOATING,OFF HIGHWAY VEHICLE TRAILS,DISC GOLF,MOTOR BOAT,INTERPRETIVE PROGRAMS,CLIMBING,ROCK CLIMBING,MOUNTAIN CLIMBING,,,,,
705,232344,131,1023,SWINGING BRIDGE,-116.120961,44.171558,7,BOATING,CAMPING,FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,232345,131,1055,CAMP HALE EAST FORK GROUP,-106.286667,39.419444,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
707,232346,131,1058,PRUNE CREEK,-107.468611,44.768889,21,BOATING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,OFF ROAD VEHICLE TRAILS,VISITOR CENTER,HOTEL/LODGE/RESORT PRIVATELY OWNED,,,,,,,,,,,,,,,,,,,,,,
708,232347,131,1058,BALD MOUNTAIN CAMPGROUND,-107.86,44.804167,15,CAMPING,FISHING,BIKING,HIKING,HORSEBACK RIDING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
709,232348,131,1063,LOON LAKE CHALET,-120.32,38.98,1,CAMPING,FISHING,BIKING,HIKING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,
710,232349,131,1063,ROBBS HUT,-120.404167,38.923611,1,CAMPING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,232350,131,1053,MONARCH PARK,-106.324167,38.515556,38,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
712,232351,131,1071,GREEN SPOT EQUESTRIAN GROUP CAMP,-116.806111,34.223333,1,BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
713,232352,131,2337,PTARMIGAN CREEK,-149.361944,60.4075,17,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
714,232353,131,2337,COOPER CREEK SOUTH,-149.882222,60.483611,29,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,,,,,,,,,,,,,,,,,,,,,,,,,,
715,232354,131,1027,BAUMGARTNER CAMPGROUND,-115.080278,43.6125,31,CAMPING,FISHING,BIKING,HIKING,PICNICKING,HUNTING,MOUNTAIN BIKING,SCENIC DRIVE,OFF HIGHWAY VEHICLE TRAILS,,,,,,,,,,,,,,,,,,,,,
716,232355,131,1096,HOUSTON MESA,-111.314167,34.27,77,CAMPING,HIKING,PICNICKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,232356,131,16822,Bumping Lake Campground,-121.304444,46.855278,58,BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,
718,232357,131,1055,NORTH FORK CAMPGROUND,-107.449722,40.058333,28,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,
719,232358,131,1027,OUTLET CAMPGROUND,-114.911111,44.140833,21,BOATING,CAMPING,FISHING,HIKING,HORSEBACK RIDING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
720,232359,131,1057,BEAR GULCH,-103.525556,44.074444,1,BOATING,CAMPING,FISHING,BIKING,HIKING,PICNICKING,,,,,,,,,,,,,,,,,,,,,,,,
721,232360,131,2336,EAGLES NEST CAMPGROUND,-132.85,55.683333,12,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
722,232361,131,1073,FAWN ,-122.843333,40.844444,2,BOATING,CAMPING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,232362,131,1073,STONEY GROUP SHASTA-TRINITY,-122.850278,40.851389,1,BOATING,CAMPING,FISHING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
724,232363,131,1073,BUSHYTAIL,-122.818889,40.855,12,BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
725,232364,131,1055,LOWRY CAMPGROUND,-106.034444,39.598611,27,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
726,232365,131,1057,ROUBAIX LAKE,-103.669444,44.2,58,BOATING,CAMPING,FISHING,BIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,
727,232366,131,1063,WOLF CREEK CALIFORNIA,-120.4,38.883056,44,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,WATER SPORTS,SWIMMING SITE,WATER SKIING,,,,,,,,,,,,,,,,,,,,
728,232367,131,1029,CRAGS CAMPGROUND,-119.304167,38.173611,28,CAMPING,FISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,232368,131,1051,PEACEFUL VALLEY,-105.506111,40.131389,16,CAMPING,FISHING,BIKING,HIKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,
730,232369,131,1051,CAMP DICK,-105.518333,40.13,42,CAMPING,FISHING,BIKING,HIKING,MOUNTAIN BIKING,HORSEBACK RIDING,OFF HIGHWAY VEHICLE TRAILS,,,,,,,,,,,,,,,,,,,,,,,
731,232370,131,1042,ZILPO - DANIEL BOONE NAT. FOR.,-83.5,38.075,173,BOATING,CAMPING,HIKING,HISTORIC , CULTURAL SITE,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
732,232371,131,1077,YUBA PASS CAMPGROUND,-120.499444,39.6175,20,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,HUNTING,STAR GAZING,SCENIC DRIVE,,,,,,,,,,,,,,,,,,,,,
733,232372,131,1118,Beaver Creek Group Camp ,-121.533889,48.082222,1,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,232373,131,1118,Esswine Group Camp,-121.696667,48.073889,1,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,232374,131,1118,Coal Creek Group Camp,-121.556389,48.083611,1,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,232375,131,1118,Wiley Creek Group Camp,-121.718333,48.074444,2,CAMPING,DAY USE AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,232377,131,1118,Tulalip Group Camp,-121.59,48.073333,1,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,232378,131,1024,TABLE ROCK,-111.589722,43.630833,1,CAMPING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,232379,131,1023,HAYFORK GROUP CG,-115.696389,43.908611,1,CAMPING,FISHING,WILDLIFE VIEWING,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,232380,131,1045,NORTH MILLS RIVER,-82.645833,35.407222,26,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,,,
741,232381,131,1051,COLUMBINE CAMPGROUND,-105.551844,39.814808,46,CAMPING,FISHING,BIKING,HIKING,SCENIC DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,
742,232382,131,1036,STATION CREEK CAMPGROUND,-110.833333,43.204444,2,BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,
743,232383,131,1036,LITTLE COTTONWOOD GROUP,-110.935556,43.191389,1,BOATING,CAMPING,FISHING,WATER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,
744,232384,131,1050,BEARTREE,-81.647222,36.684722,80,CAMPING,FISHING,HIKING,SCENIC DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,
745,232385,131,1053,MAY QUEEN,-106.432222,39.278611,28,BOATING,CAMPING,FISHING,HIKING,HISTORIC , CULTURAL SITE,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
746,232386,131,1071,CRAB FLATS,-117.083333,34.261667,27,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WINTER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,
747,232387,131,1053,WHITE STAR,-106.365556,39.09,67,BOATING,CAMPING,FISHING,HIKING,MOUNTAIN BIKING,,,,,,,,,,,,,,,,,,,,,,,,,
748,232388,131,1057,IRON CREEK HORSE CAMP,-103.473889,43.818333,10,CAMPING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,,
749,232389,131,1079,LEITH RUN,-81.1512,39.445706,21,BOATING,CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA,MOUNTAIN BIKING,,,,,,,,,,,,,,,,,,,,,,,
750,232390,131,1035,ASPEN GROVE,-111.036667,40.120556,54,BOATING,CAMPING,FISHING,BIKING,HIKING,PICNICKING,,,,,,,,,,,,,,,,,,,,,,,,
751,232391,131,1086,RED BLUFF CAMPGROUND,-91.166389,37.816389,43,CAMPING,FISHING,WATER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,232392,131,1086,SILVER MINES,-90.437222,37.552778,75,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
753,232393,131,1089,HAPGOOD POND,-72.892222,43.253333,28,CAMPING,FISHING,HIKING,PICNICKING,SWIMMING,KAYAKING,CANOEING,,,,,,,,,,,,,,,,,,,,,,,
754,232394,131,1087,BARNES FIELD CAMPGROUND,-71.218611,44.338889,11,CAMPING,HIKING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,232395,131,1064,FRENCH CAMP,-118.679167,37.5525,85,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,
756,232396,131,1064,EAST FORK CALIFORNIA,-118.7175,37.483611,134,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,
757,232397,131,1035,UPPER NARROWS,-112.590833,40.491667,6,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
758,232398,131,1064,AGNEW HORSE CAMP,-119.093611,37.686111,14,CAMPING,FISHING,HIKING,PICNICKING,HORSEBACK RIDING,,,,,,,,,,,,,,,,,,,,,,,,,
759,232399,131,1045,VAN HOOK GLADE,-83.246389,35.077222,22,CAMPING,FISHING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,,,
760,232400,131,1023,WARM SPRINGS GUARD STATION,-115.322911,44.136861,1,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WINTER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,,
761,232401,131,1023,ELK CREEK CABINS,-115.402778,44.419722,2,CAMPING,WILDLIFE VIEWING,WINTER SPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,232402,131,1023,STOLLE MEADOWS CABIN,-115.6725,44.592778,1,BOATING,CAMPING,FISHING,BIKING,HIKING,HUNTING,WINTER SPORTS,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,
763,232403,131,1114,OLALLIE ON MCKENZIE HIGHWAY,-122.038889,44.256944,16,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,232404,131,1033,WARNER LAKE,-109.273889,38.517778,32,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,DAY USE AREA,PHOTOGRAPHY,SWIMMING,KAYAKING,CANOEING,STAR GAZING,SCENIC DRIVE,PADDLING,,,,,,,,,,,,,,,,
765,232405,131,1033,NIZHONI,-109.541667,37.789444,30,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
766,232406,131,1033,BUCKBOARD,-109.448611,37.881389,12,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,PHOTOGRAPHY,HUNTING,MOUNTAIN BIKING,AUTO TOURING,STAR GAZING,SCENIC DRIVE,OFF HIGHWAY VEHICLE TRAILS,,,,,,,,,,,,,,,,,
767,232407,131,16822,MINERAL SPRINGS GROUP,-120.697778,47.292778,1,CAMPING,WILDLIFE VIEWING,HIKING,BIRDING,,,,,,,,,,,,,,,,,,,,,,,,,,
768,232408,131,1033,MANTI COMMUNITY,-111.540278,39.253333,10,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,
769,232409,131,1033,GOOSEBERRY RESERVOIR,-111.294167,39.710278,17,BOATING,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
770,232410,131,1033,TWELVE MILE FLAT,-111.486944,39.123056,27,CAMPING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,,,,,,,,,,,,,,,,,,,,,,,,,
771,232411,131,1033,LAKE HILL,-111.497778,39.326944,12,BOATING,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
772,232412,131,1033,FORKS OF HUNTINGTON,-111.159444,39.500833,8,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,CLIMBING,,,,,,,,,,,,,,,,,,,,,,,,
773,232413,131,1033,MAPLE CANYON,-111.686389,39.556944,16,CAMPING,WILDLIFE VIEWING,HIKING,CLIMBING,,,,,,,,,,,,,,,,,,,,,,,,,,
774,232414,131,1033,FERRON RESERVOIR,-111.455278,39.145556,26,BOATING,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
775,232415,131,1033,INDIAN CREEK (UT),-111.2375,39.442778,7,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
776,232416,131,1033,GOOSEBERRY GROUP,-111.296944,39.6875,11,BOATING,CAMPING,FISHING,BIKING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,
777,232417,131,1023,WARM LAKE,-115.655556,44.652222,12,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,,,
778,232419,131,1086,SUTTON BLUFF RECREATION AREA,-91.006944,37.476389,33,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HORSEBACK RIDING,SWIMMING SITE,,,,,,,,,,,,,,,,,,,,,
779,232422,131,1064,TRAILHEAD GROUP,-119.2724,37.9642,1,BOATING,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
780,232423,131,1699,CORINTH RECREATION AREA,-87.32,34.105,60,BOATING,CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,PHOTOGRAPHY,BIRDING,WATER ACCESS,WATER SPORTS,SWIMMING,KAYAKING,CANOEING,STAR GAZING,RECREATIONAL VEHICLES,SWIMMING SITE,PADDLING,WATER SKIING,INTERPRETIVE PROGRAMS,OBSERVATION SITE,,,,,,,,,,
781,232424,131,1090,MIDDLE MOUNTAIN CABINS,-79.765833,38.688333,1,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,232425,131,1059,TEAL LAKE GROUP CAMPSITE,-106.605556,40.584722,19,CAMPING,FISHING,WILDLIFE VIEWING,PICNICKING,,,,,,,,,,,,,,,,,,,,,,,,,,
783,232427,131,1085,IRON LAKE,-90.614722,48.067778,7,BOATING,CAMPING,FISHING,CANOEING,,,,,,,,,,,,,,,,,,,,,,,,,,
784,232428,131,1085,TRAILS END CAMPGROUND,-90.893611,48.160278,33,BOATING,CAMPING,FISHING,HIKING,,,,,,,,,,,,,,,,,,,,,,,,,,
785,232429,131,1085,FLOUR LAKE CAMPGROUND,-90.408333,48.0525,37,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,BIRDING,WATER ACCESS,KAYAKING,CANOEING,SWIMMING SITE,,,,,,,,,,,,,,,,,,
786,232430,131,1049,DOUBLE LAKE RECREATION AREA,-95.128889,30.533056,42,BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE,OTHER RECREATION CONCESSION SITE,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,,,
787,232431,131,1023,BULL TROUT,-115.255517,44.298008,38,BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,
788,232432,128,2933,MATHEWS ARM CAMPGROUND,-78.297869,38.76005,166,CAMPING,WILDLIFE VIEWING,HIKING,DAY USE AREA,VISITOR CENTER,,,,,,,,,,,,,,,,,,,,,,,,,
789,232433,128,2933,Loft Mountain Campground,-78.670572,38.2487,207,CAMPING,WILDLIFE VIEWING,HIKING,DAY USE AREA,,,,,,,,,,,,,,,,,,,,,,,,,,
790,232434,128,2739,CATALOOCHEE GROUP CAMP,-83.074444,35.651389,3,CAMPING,WILDLIFE VIEWING,BACKPACKING,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,,,
791,232436,128,2739,ELKMONT GROUP CAMP,-83.586389,35.659444,4,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,HISTORIC , CULTURAL SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,,
792,232437,128,2739,BIG CREEK GROUP CAMP,-83.108889,35.752222,1,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,BIRDING,BACKPACKING,,,,,,,,,,,,,,,,,,,,,,
793,232438,128,2739,COSBY GROUP CAMP,-83.206111,35.752778,3,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,HISTORIC , CULTURAL SITE,,,,,,,,,,,,,,,,,,,,,,,
794,232440,128,2739,CADES COVE GROUP,-83.770556,35.603611,4,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,HORSEBACK RIDING,HISTORIC , CULTURAL SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,
795,232441,128,2739,SMOKEMONT GROUP CAMP,-83.308611,35.553333,3,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,HISTORIC , CULTURAL SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS,,,,,,,,,,,,,,,,,,,,
796,232445,128,2994,WATCHMAN CAMPGROUND,-112.986389,37.198611,183,CAMPING,BIKING,HIKING,PHOTOGRAPHY,STAR GAZING,SWIMMING SITE,VISITOR CENTER,INTERPRETIVE PROGRAMS,EVENING PROGRAMS,,,,,,,,,,,,,,,,,,,,,
797,232446,128,2991,WAWONA,-119.665,37.573056,99,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,232447,128,2991,UPPER PINES,-119.5625,37.736111,239,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,232448,128,2991,TUOLUMNE MEADOWS,-119.36,37.871111,153,CAMPING,DAY USE AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,232449,128,2991,NORTH PINES,-119.565556,37.741944,93,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,232450,128,2991,LOWER PINES,-119.566667,37.740833,75,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,232451,128,2991,HODGDON MEADOW,-119.865833,37.798889,108,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,232452,128,2991,CRANE FLAT,-119.844444,37.763889,162,CAMPING,DAY USE AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,232453,128,2991,BRIDALVEIL CREEK GROUP AND HORSE CAMP,-119.619722,37.662222,3,CAMPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,232456,128,2937,SOUTH MANITOU GROUP,-86.0947,45.012464,6,CAMPING,HIKING,VISITOR CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,232457,128,2937,D.H. DAY GROUP,-86.042778,44.891667,4,CAMPING,PICNICKING,VISITOR CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,
