FacilityID,CampsiteType,CampsiteID
251546,LOOKOUT,1
251547,GROUP STANDARD NONELECTRIC,1
251547,STANDARD NONELECTRIC,10
251548,STANDARD NONELECTRIC,61
251565,CABIN NONELECTRIC,1
251566,STANDARD NONELECTRIC,17
251566,TENT ONLY NONELECTRIC,2
251567,MANAGEMENT,1
251567,STANDARD NONELECTRIC,14
251567,TENT ONLY NONELECTRIC,4
251568,STANDARD NONELECTRIC,24
251568,TENT ONLY NONELECTRIC,1
251568,WALK TO,1
251569,MANAGEMENT,1
251569,STANDARD NONELECTRIC,22
251570,STANDARD NONELECTRIC,15
251574,STANDARD ELECTRIC,14
251575,BOAT IN,6
251577,STANDARD NONELECTRIC,7
251577,WALK TO,8
251578,EQUESTRIAN NONELECTRIC,12
251579,GROUP STANDARD AREA NONELECTRIC,1
251580,STANDARD NONELECTRIC,54
251581,MANAGEMENT,1
251581,STANDARD NONELECTRIC,14
251582,GROUP STANDARD AREA NONELECTRIC,1
251583,STANDARD NONELECTRIC,13
251609,MANAGEMENT,1
251609,STANDARD NONELECTRIC,16
251611,GROUP STANDARD AREA NONELECTRIC,1
251615,GROUP TENT ONLY AREA NONELECTRIC,1
251616,MANAGEMENT,1
251616,STANDARD NONELECTRIC,31
251618,WALK TO,1
251619,WALK TO,1
251620,WALK TO,1
251621,WALK TO,1
251622,WALK TO,1
251709,GROUP STANDARD AREA NONELECTRIC,1
251710,EQUESTRIAN NONELECTRIC,1
251711,CABIN ELECTRIC,1
251712,EQUESTRIAN NONELECTRIC,1
251712,MANAGEMENT,1
251712,STANDARD NONELECTRIC,20
251713,MANAGEMENT,1
251713,STANDARD NONELECTRIC,21
251714,CABIN NONELECTRIC,1
251722,MANAGEMENT,1
251722,STANDARD NONELECTRIC,28
251723,RV ELECTRIC,28
251723,RV NONELECTRIC,22
251723,TENT ONLY ELECTRIC,6
251723,TENT ONLY NONELECTRIC,5
251724,STANDARD NONELECTRIC,13
251724,TENT ONLY NONELECTRIC,1
251757,STANDARD NONELECTRIC,11
251763,GROUP TENT ONLY AREA NONELECTRIC,10
251764,GROUP STANDARD AREA NONELECTRIC,1
251769,CABIN NONELECTRIC,1
251820,GROUP STANDARD ELECTRIC,1
251825,CABIN NONELECTRIC,1
251833,HIKE TO,3
251833,MANAGEMENT,4
251833,RV ELECTRIC,37
251833,TENT ONLY ELECTRIC,11
251834,GROUP STANDARD NONELECTRIC,3
251835,GROUP EQUESTRIAN,1
251835,GROUP STANDARD NONELECTRIC,1
251836,GROUP STANDARD NONELECTRIC,1
251837,GROUP STANDARD NONELECTRIC,5
251838,GROUP STANDARD NONELECTRIC,5
251839,GROUP SHELTER NONELECTRIC,1
251839,GROUP STANDARD NONELECTRIC,1
251840,GROUP STANDARD NONELECTRIC,2
251841,GROUP SHELTER NONELECTRIC,2
251842,GROUP STANDARD NONELECTRIC,3
251843,GROUP STANDARD NONELECTRIC,4
251844,MANAGEMENT,1
251844,STANDARD NONELECTRIC,57
251844,TENT ONLY NONELECTRIC,3
251845,STANDARD NONELECTRIC,28
251846,STANDARD NONELECTRIC,11
251847,GROUP STANDARD AREA NONELECTRIC,1
251854,STANDARD NONELECTRIC,14
251855,CABIN NONELECTRIC,1
251861,CABIN NONELECTRIC,2
251865,GROUP STANDARD NONELECTRIC,9
251865,MANAGEMENT,2
251865,STANDARD NONELECTRIC,57
251865,Zone,21
251869,STANDARD NONELECTRIC,101
251874,GROUP WALK TO,2
251874,TENT ONLY NONELECTRIC,11
251883,EQUESTRIAN NONELECTRIC,10
251883,MANAGEMENT,1
251883,STANDARD NONELECTRIC,5
251884,STANDARD NONELECTRIC,12
251885,STANDARD NONELECTRIC,5
251886,STANDARD NONELECTRIC,13
251887,STANDARD NONELECTRIC,9
251894,STANDARD NONELECTRIC,15
251895,STANDARD NONELECTRIC,5
251899,CABIN NONELECTRIC,1
251902,GROUP STANDARD AREA NONELECTRIC,1
251903,GROUP STANDARD AREA ELECTRIC,1
251904,MANAGEMENT,1
251904,RV ELECTRIC,4
251904,RV NONELECTRIC,6
251905,YURT,1
251906,GROUP STANDARD NONELECTRIC,1
251906,MANAGEMENT,1
251906,RV ELECTRIC,17
251906,STANDARD NONELECTRIC,60
251907,STANDARD NONELECTRIC,32
251908,RV NONELECTRIC,19
251909,GROUP STANDARD AREA NONELECTRIC,3
251911,GROUP STANDARD NONELECTRIC,3
251938,GROUP TENT ONLY AREA NONELECTRIC,1
251938,STANDARD ELECTRIC,1
251938,STANDARD NONELECTRIC,33
251938,TENT ONLY NONELECTRIC,3
251939,STANDARD NONELECTRIC,39
251939,TENT ONLY NONELECTRIC,2
251940,STANDARD NONELECTRIC,9
251941,GROUP SHELTER NONELECTRIC,2
251942,STANDARD NONELECTRIC,22
251942,WALK TO,5
251943,MANAGEMENT,1
251943,SHELTER NONELECTRIC,2
251943,STANDARD NONELECTRIC,24
251945,STANDARD ELECTRIC,1
251945,STANDARD NONELECTRIC,151
251945,TENT ONLY NONELECTRIC,49
251946,STANDARD NONELECTRIC,12
251946,TENT ONLY NONELECTRIC,16
251947,RV ELECTRIC,15
251947,TENT ONLY NONELECTRIC,3
251948,STANDARD NONELECTRIC,67
251949,RV ELECTRIC,21
251950,STANDARD ELECTRIC,30
251950,STANDARD NONELECTRIC,10
251954,RV ELECTRIC,21
251954,RV NONELECTRIC,4
251958,GROUP TENT ONLY AREA NONELECTRIC,5
251958,TENT ONLY NONELECTRIC,11
251959,STANDARD NONELECTRIC,17
251963,BOAT IN,50
251964,STANDARD ELECTRIC,1
251964,STANDARD NONELECTRIC,20
251965,WALK TO,1
251967,WALK TO,1
251968,WALK TO,1
251969,WALK TO,1
251970,WALK TO,1
251971,WALK TO,1
251972,WALK TO,1
251973,WALK TO,1
251974,WALK TO,1
251975,WALK TO,1
251976,WALK TO,1
251981,STANDARD NONELECTRIC,27
251981,TENT ONLY NONELECTRIC,7
252035,STANDARD NONELECTRIC,7
252036,GROUP STANDARD AREA NONELECTRIC,1
252036,STANDARD NONELECTRIC,8
252037,LOOKOUT,1
252280,GROUP SHELTER NONELECTRIC,1
252281,GROUP SHELTER NONELECTRIC,1
252282,CABIN ELECTRIC,1
252470,GROUP TENT ONLY AREA NONELECTRIC,3
252494,CABIN NONELECTRIC,14
252967,GROUP STANDARD NONELECTRIC,2
252967,STANDARD NONELECTRIC,12
252968,GROUP TENT ONLY AREA NONELECTRIC,1
252968,STANDARD NONELECTRIC,9
252969,GROUP STANDARD NONELECTRIC,1
252969,STANDARD NONELECTRIC,12
252970,TENT ONLY NONELECTRIC,20
252971,TENT ONLY NONELECTRIC,10
253198,CABIN NONELECTRIC,1
253457,GROUP STANDARD NONELECTRIC,1
253458,CABIN NONELECTRIC,1
253459,STANDARD NONELECTRIC,56
253491,LOOKOUT,1
253500,CABIN NONELECTRIC,1
253502,TENT ONLY NONELECTRIC,12
253680,EQUESTRIAN NONELECTRIC,6
253680,MANAGEMENT,1
253680,STANDARD NONELECTRIC,17
253730,Designated Campsite,1
253730,GROUP WALK TO,2
253730,HIKE TO,25
253730,WALK TO,16
253917,STANDARD NONELECTRIC,77
253918,RV NONELECTRIC,1
253918,STANDARD NONELECTRIC,17
254080,STANDARD NONELECTRIC,14
254082,STANDARD NONELECTRIC,16
254084,STANDARD ELECTRIC,25
254084,STANDARD NONELECTRIC,6
254094,STANDARD NONELECTRIC,31
255118,GROUP STANDARD NONELECTRIC,3
255119,STANDARD NONELECTRIC,36
255120,STANDARD NONELECTRIC,33
255120,TENT ONLY NONELECTRIC,1
255121,STANDARD NONELECTRIC,34
255121,TENT ONLY NONELECTRIC,3
255122,STANDARD NONELECTRIC,27
255123,STANDARD NONELECTRIC,12
255124,STANDARD NONELECTRIC,29
255124,TENT ONLY NONELECTRIC,2
255134,STANDARD ELECTRIC,78
255134,TENT ONLY NONELECTRIC,12
255135,MANAGEMENT,1
255135,STANDARD NONELECTRIC,23
255135,WALK TO,7
255136,GROUP TENT ONLY AREA NONELECTRIC,1
255177,CABIN ELECTRIC,4
255177,GROUP STANDARD NONELECTRIC,1
255177,RV NONELECTRIC,1
255177,STANDARD NONELECTRIC,2
255177,TENT ONLY NONELECTRIC,5
255201,HIKE TO,9
255201,MANAGEMENT,1
255201,STANDARD NONELECTRIC,50
255201,WALK TO,31
255204,RV NONELECTRIC,16
255204,TENT ONLY NONELECTRIC,29
255205,MANAGEMENT,5
255205,STANDARD NONELECTRIC,16
255286,TENT ONLY NONELECTRIC,9
255303,STANDARD NONELECTRIC,75
256344,STANDARD NONELECTRIC,13
256345,STANDARD NONELECTRIC,13
256346,GROUP TENT ONLY AREA NONELECTRIC,1
256347,STANDARD NONELECTRIC,19
256348,STANDARD NONELECTRIC,8
256350,STANDARD NONELECTRIC,13
256367,BOAT IN,1
256367,GROUP HIKE TO,7
256367,HIKE TO,76
256892,STANDARD NONELECTRIC,20
256893,GROUP STANDARD NONELECTRIC,1
256893,STANDARD NONELECTRIC,9
256932,MANAGEMENT,10
256932,RV NONELECTRIC,25
256932,TENT ONLY NONELECTRIC,8
256933,STANDARD NONELECTRIC,55
257007,GROUP SHELTER NONELECTRIC,1
258667,RV NONELECTRIC,18
258667,STANDARD NONELECTRIC,63
258815,HIKE TO,3
258830,GROUP STANDARD NONELECTRIC,9
258830,MANAGEMENT,27
258830,STANDARD ELECTRIC,13
258830,STANDARD NONELECTRIC,264
258830,TENT ONLY NONELECTRIC,45
258831,RV ELECTRIC,112
258832,CABIN NONELECTRIC,40
258832,RV ELECTRIC,97
258832,TENT ONLY NONELECTRIC,34
258887,RV NONELECTRIC,53
258887,TENT ONLY NONELECTRIC,13
258992,TENT ONLY NONELECTRIC,12
259242,MANAGEMENT,5
259242,RV NONELECTRIC,62
259242,TENT ONLY NONELECTRIC,20
259307,STANDARD NONELECTRIC,22
259307,WALK TO,5
259310,STANDARD NONELECTRIC,16
259345,CABIN NONELECTRIC,1
259557,GROUP STANDARD AREA NONELECTRIC,1
260558,STANDARD NONELECTRIC,2
261322,CABIN ELECTRIC,1
261696,RV NONELECTRIC,33
261700,TENT ONLY NONELECTRIC,33
261780,GROUP STANDARD NONELECTRIC,1
261780,STANDARD NONELECTRIC,16
261791,GROUP STANDARD AREA NONELECTRIC,1
261792,EQUESTRIAN NONELECTRIC,5
261792,STANDARD NONELECTRIC,2
261802,STANDARD NONELECTRIC,15
261804,STANDARD NONELECTRIC,18
261822,GROUP SHELTER ELECTRIC,1
261822,RV NONELECTRIC,13
262702,STANDARD NONELECTRIC,12
262752,TENT ONLY NONELECTRIC,2
262810,STANDARD NONELECTRIC,15
264293,OVERNIGHT SHELTER NONELECTRIC,5
264411,CABIN NONELECTRIC,1
264686,GROUP STANDARD NONELECTRIC,1
264720,GROUP STANDARD NONELECTRIC,1
264886,STANDARD NONELECTRIC,17
265539,GROUP STANDARD AREA NONELECTRIC,1
266135,GROUP STANDARD NONELECTRIC,1
266136,GROUP STANDARD AREA NONELECTRIC,9
266137,STANDARD NONELECTRIC,4
266138,STANDARD NONELECTRIC,19
266139,MANAGEMENT,1
266139,STANDARD NONELECTRIC,11
266140,STANDARD NONELECTRIC,12
266141,MANAGEMENT,1
266141,STANDARD NONELECTRIC,20
266142,STANDARD NONELECTRIC,19
266144,GROUP STANDARD NONELECTRIC,6
267070,MANAGEMENT,1
267070,STANDARD NONELECTRIC,20
267071,STANDARD NONELECTRIC,18
267072,EQUESTRIAN NONELECTRIC,11
267073,STANDARD NONELECTRIC,11
267074,MANAGEMENT,1
267074,STANDARD NONELECTRIC,10
267075,STANDARD NONELECTRIC,10
267076,STANDARD NONELECTRIC,12
267077,STANDARD NONELECTRIC,24
267078,TENT ONLY NONELECTRIC,7
267079,MANAGEMENT,1
267079,STANDARD NONELECTRIC,31
267080,STANDARD NONELECTRIC,10
267081,MANAGEMENT,2
267081,STANDARD NONELECTRIC,5
267082,STANDARD NONELECTRIC,13
267083,MANAGEMENT,1
267083,STANDARD NONELECTRIC,17
267551,GROUP STANDARD NONELECTRIC,1
267551,MANAGEMENT,1
267551,STANDARD ELECTRIC,32
267552,WALK TO,16
267553,STANDARD NONELECTRIC,18
267554,EQUESTRIAN NONELECTRIC,9
267555,MANAGEMENT,3
267555,STANDARD NONELECTRIC,19
267556,STANDARD NONELECTRIC,11
267557,STANDARD NONELECTRIC,9
267558,STANDARD NONELECTRIC,14
267559,GROUP STANDARD NONELECTRIC,1
267560,STANDARD NONELECTRIC,9
269838,LOOKOUT,1
270420,STANDARD ELECTRIC,12
270420,STANDARD NONELECTRIC,28
270816,GROUP RV AREA NONELECTRIC,2
270816,GROUP TENT ONLY AREA NONELECTRIC,3
270816,MANAGEMENT,1
270816,RV NONELECTRIC,152
270816,TENT ONLY NONELECTRIC,34
270967,STANDARD NONELECTRIC,19
270967,TENT ONLY NONELECTRIC,3
270967,WALK TO,3
272068,GROUP STANDARD NONELECTRIC,1
272068,STANDARD NONELECTRIC,24
272084,STANDARD ELECTRIC,20
272084,WALK TO,2
272091,STANDARD ELECTRIC,18
272092,RV NONELECTRIC,6
272092,TENT ONLY NONELECTRIC,19
272093,RV NONELECTRIC,3
272093,TENT ONLY NONELECTRIC,11
272094,WALK TO,15
272096,RV NONELECTRIC,14
272096,TENT ONLY NONELECTRIC,5
272097,GROUP EQUESTRIAN,1
272097,GROUP STANDARD NONELECTRIC,1
272098,CABIN NONELECTRIC,1
272173,CABIN NONELECTRIC,1
272174,RV ELECTRIC,15
272174,STANDARD NONELECTRIC,16
272174,TENT ONLY NONELECTRIC,11
272228,STANDARD NONELECTRIC,16
272229,TENT ONLY NONELECTRIC,3
272230,STANDARD NONELECTRIC,15
272244,STANDARD NONELECTRIC,1
272245,STANDARD NONELECTRIC,58
272245,TENT ONLY NONELECTRIC,7
272246,GROUP WALK TO,1
272246,STANDARD NONELECTRIC,18
272246,WALK TO,9
272248,TENT ONLY NONELECTRIC,3
272249,STANDARD ELECTRIC,7
272249,STANDARD NONELECTRIC,40
272266,GROUP STANDARD NONELECTRIC,3
272266,STANDARD NONELECTRIC,100
272266,TENT ONLY NONELECTRIC,10
272266,WALK TO,4
272276,GROUP STANDARD AREA NONELECTRIC,1
272276,RV NONELECTRIC,15
272277,GROUP TENT ONLY AREA NONELECTRIC,1
272277,RV NONELECTRIC,3
272277,TENT ONLY NONELECTRIC,8
272299,MANAGEMENT,3
272299,STANDARD NONELECTRIC,58
272299,TENT ONLY NONELECTRIC,1
272300,STANDARD NONELECTRIC,78
272300,TENT ONLY NONELECTRIC,41
273308,STANDARD NONELECTRIC,21
273309,TENT ONLY NONELECTRIC,30
273333,STANDARD NONELECTRIC,3
273334,STANDARD NONELECTRIC,3
273334,TENT ONLY NONELECTRIC,1
273335,STANDARD NONELECTRIC,36
273337,STANDARD NONELECTRIC,7
273338,STANDARD NONELECTRIC,1
273339,STANDARD NONELECTRIC,2
273340,STANDARD NONELECTRIC,1
273341,STANDARD NONELECTRIC,1
273342,STANDARD NONELECTRIC,2
273343,STANDARD NONELECTRIC,37
273344,TENT ONLY NONELECTRIC,1
273346,STANDARD NONELECTRIC,3
273347,STANDARD NONELECTRIC,2
273348,STANDARD ELECTRIC,1
273348,STANDARD NONELECTRIC,37
273349,STANDARD NONELECTRIC,5
273350,STANDARD NONELECTRIC,1
273351,STANDARD NONELECTRIC,1
273352,GROUP STANDARD AREA NONELECTRIC,1
273352,MANAGEMENT,2
273352,STANDARD ELECTRIC,25
273352,STANDARD NONELECTRIC,49
273353,STANDARD NONELECTRIC,1
273354,STANDARD NONELECTRIC,17
273354,TENT ONLY NONELECTRIC,6
273355,STANDARD NONELECTRIC,2
273356,STANDARD NONELECTRIC,1
273357,STANDARD NONELECTRIC,2
273358,STANDARD NONELECTRIC,10
273360,GROUP RV AREA NONELECTRIC,2
273360,STANDARD NONELECTRIC,19
273361,STANDARD NONELECTRIC,4
273363,STANDARD NONELECTRIC,1
273375,GROUP STANDARD AREA NONELECTRIC,1
273376,GROUP STANDARD AREA NONELECTRIC,1
273377,CABIN ELECTRIC,2
273378,CABIN ELECTRIC,1
273379,STANDARD NONELECTRIC,5
273755,GROUP STANDARD AREA NONELECTRIC,2
273757,ANCHORAGE,12
273758,SHELTER NONELECTRIC,3
273758,STANDARD NONELECTRIC,12
273759,STANDARD NONELECTRIC,26
273759,TENT ONLY NONELECTRIC,3
273778,STANDARD NONELECTRIC,15
273778,TENT ONLY NONELECTRIC,57
273778,WALK TO,12
273780,MANAGEMENT,1
273780,STANDARD ELECTRIC,3
273780,STANDARD NONELECTRIC,31
273780,TENT ONLY NONELECTRIC,6
273781,MANAGEMENT,1
273781,STANDARD NONELECTRIC,32
273781,TENT ONLY NONELECTRIC,9
273782,STANDARD NONELECTRIC,10
273785,GROUP STANDARD ELECTRIC,3
273785,MANAGEMENT,2
273785,SHELTER ELECTRIC,28
273799,STANDARD NONELECTRIC,30
273816,GROUP STANDARD AREA NONELECTRIC,3
273817,STANDARD NONELECTRIC,13
273819,STANDARD NONELECTRIC,8
273820,STANDARD NONELECTRIC,14
273821,TENT ONLY NONELECTRIC,12
273822,STANDARD NONELECTRIC,17
273822,TENT ONLY NONELECTRIC,11
273841,CABIN ELECTRIC,1
273842,GROUP STANDARD NONELECTRIC,2
273842,STANDARD NONELECTRIC,17
273843,TENT ONLY NONELECTRIC,7
273844,TENT ONLY NONELECTRIC,6
273845,STANDARD NONELECTRIC,9
273846,STANDARD NONELECTRIC,4
273847,STANDARD NONELECTRIC,12
273847,TENT ONLY NONELECTRIC,4
273848,STANDARD NONELECTRIC,23
273848,TENT ONLY NONELECTRIC,19
273867,STANDARD NONELECTRIC,8
273869,STANDARD NONELECTRIC,9
273870,STANDARD NONELECTRIC,7
273871,STANDARD NONELECTRIC,12
273872,STANDARD NONELECTRIC,6
273873,STANDARD NONELECTRIC,13
273874,STANDARD NONELECTRIC,8
273875,STANDARD NONELECTRIC,19
273876,STANDARD NONELECTRIC,29
273877,GROUP STANDARD NONELECTRIC,1
273877,STANDARD NONELECTRIC,18
273877,TENT ONLY NONELECTRIC,8
273878,STANDARD NONELECTRIC,10
273879,MANAGEMENT,2
273879,STANDARD NONELECTRIC,32
273975,STANDARD NONELECTRIC,18
274288,STANDARD NONELECTRIC,26
274314,MANAGEMENT,1
274314,RV NONELECTRIC,16
274314,STANDARD NONELECTRIC,4
274315,MANAGEMENT,1
274315,STANDARD NONELECTRIC,50
274410,MANAGEMENT,1
274410,RV NONELECTRIC,16
274410,STANDARD NONELECTRIC,5
274414,GROUP STANDARD NONELECTRIC,2
274414,STANDARD NONELECTRIC,33
10000305,GROUP STANDARD NONELECTRIC,1
10000305,MANAGEMENT,1
10000305,STANDARD NONELECTRIC,23
10001419,STANDARD NONELECTRIC,12
10001432,MANAGEMENT,1
10001432,STANDARD NONELECTRIC,17
10001451,EQUESTRIAN NONELECTRIC,13
10001451,TENT ONLY NONELECTRIC,26
10003362,MANAGEMENT,1
10003362,STANDARD NONELECTRIC,37
10003401,STANDARD NONELECTRIC,17
10004152,TENT ONLY NONELECTRIC,37
10004300,CABIN ELECTRIC,4
10004300,MANAGEMENT,1
10004300,RV ELECTRIC,51
10004300,TENT ONLY NONELECTRIC,1
10004358,STANDARD ELECTRIC,24
10004657,CABIN ELECTRIC,1
10004659,CABIN ELECTRIC,1
10004661,CABIN ELECTRIC,1
10004663,CABIN ELECTRIC,1
10004665,CABIN ELECTRIC,1
10004667,CABIN ELECTRIC,1
10004919,YURT,12
10004932,STANDARD NONELECTRIC,8
10005253,MANAGEMENT,1
10005253,STANDARD NONELECTRIC,21
10005253,TENT ONLY NONELECTRIC,3
10005349,GROUP SHELTER ELECTRIC,1
10005349,STANDARD NONELECTRIC,45
10005351,GROUP RV AREA NONELECTRIC,1
10006204,CABIN NONELECTRIC,1
10006206,CABIN ELECTRIC,1
10006208,CABIN NONELECTRIC,1
10007130,CABIN ELECTRIC,13
10007160,CABIN NONELECTRIC,1
10008944,MANAGEMENT,1
10008944,STANDARD NONELECTRIC,18
10010172,GROUP STANDARD NONELECTRIC,1
10011396,EQUESTRIAN NONELECTRIC,11
10012078,STANDARD ELECTRIC,37
10012078,STANDARD NONELECTRIC,20
10012078,TENT ONLY ELECTRIC,4
10012141,GROUP STANDARD NONELECTRIC,1
10028678,HIKE TO,6
10028678,WALK TO,21
10028875,HIKE TO,40
10028875,MANAGEMENT,31
10028875,STANDARD NONELECTRIC,34
10029004,BOAT IN,6
10029004,GROUP WALK TO,1
10029012,BOAT IN,10
10029012,GROUP WALK TO,1
10032028,GROUP STANDARD NONELECTRIC,3
10035048,MANAGEMENT,1
10035048,STANDARD ELECTRIC,26
10035081,MANAGEMENT,1
10035081,STANDARD ELECTRIC,31
10035081,STANDARD NONELECTRIC,6
10035281,STANDARD ELECTRIC,42
10038712,STANDARD ELECTRIC,15
10038712,STANDARD NONELECTRIC,4
10038733,GROUP SHELTER ELECTRIC,2
10038733,GROUP TENT ONLY AREA NONELECTRIC,1
10038733,RV ELECTRIC,1
10038733,RV NONELECTRIC,1
10038733,STANDARD ELECTRIC,22
10038733,STANDARD NONELECTRIC,46
10038733,TENT ONLY NONELECTRIC,20
10038827,MANAGEMENT,1
10038827,RV ELECTRIC,20
10038964,STANDARD ELECTRIC,7
10038964,STANDARD NONELECTRIC,7
10038980,STANDARD ELECTRIC,13
10038994,GROUP TENT ONLY AREA NONELECTRIC,1
10039071,STANDARD ELECTRIC,29
10039071,TENT ONLY NONELECTRIC,1
10039838,STANDARD NONELECTRIC,11
10039838,YES,1
10039845,STANDARD NONELECTRIC,11
10039857,MANAGEMENT,1
10039857,STANDARD NONELECTRIC,14
10039857,TENT ONLY NONELECTRIC,3
10039887,TENT ONLY NONELECTRIC,10
10039993,BOAT IN,16
10040012,GROUP RV AREA NONELECTRIC,1
10040012,GROUP STANDARD NONELECTRIC,5
10040020,GROUP STANDARD NONELECTRIC,1
10040022,BOAT IN,10
10040047,STANDARD NONELECTRIC,55
10040524,RV ELECTRIC,17
10040547,MANAGEMENT,1
10040547,SHELTER NONELECTRIC,2
10040547,STANDARD NONELECTRIC,5
10040547,WALK TO,9
10040565,CABIN NONELECTRIC,1
10040569,MANAGEMENT,1
10040569,STANDARD NONELECTRIC,18
10040589,CABIN NONELECTRIC,1
10040591,RV NONELECTRIC,13
10040591,WALK TO,15
10040622,MANAGEMENT,1
10040622,STANDARD NONELECTRIC,30
10040993,MANAGEMENT,2
10040993,STANDARD NONELECTRIC,46
10041284,STANDARD ELECTRIC,19
10041304,RV NONELECTRIC,47
10041304,STANDARD NONELECTRIC,2
10041304,TENT ONLY NONELECTRIC,12
10041304,YES,29
10041410,MANAGEMENT,2
10041410,STANDARD NONELECTRIC,62
10041495,TENT ONLY NONELECTRIC,14
10041510,STANDARD ELECTRIC,33
10046288,MANAGEMENT,1
10046288,RV ELECTRIC,15
10046915,TENT ONLY NONELECTRIC,17
10046989,STANDARD NONELECTRIC,4
10046994,STANDARD NONELECTRIC,17
10047013,STANDARD NONELECTRIC,7
10047031,STANDARD NONELECTRIC,20
10047057,MANAGEMENT,1
10047057,STANDARD NONELECTRIC,11
10047070,STANDARD NONELECTRIC,9
10047085,RV NONELECTRIC,16
10047120,STANDARD NONELECTRIC,31
10047884,STANDARD NONELECTRIC,4
10047895,STANDARD NONELECTRIC,9
10047905,GROUP STANDARD NONELECTRIC,3
10047905,STANDARD NONELECTRIC,4
10047913,GROUP STANDARD NONELECTRIC,1
10047913,STANDARD NONELECTRIC,43
10047958,MANAGEMENT,1
10047958,STANDARD NONELECTRIC,9
10047969,MANAGEMENT,1
10047969,STANDARD NONELECTRIC,8
10047969,YURT,5
10047984,STANDARD NONELECTRIC,10
10047995,MANAGEMENT,1
10047995,STANDARD NONELECTRIC,9
10048006,STANDARD NONELECTRIC,10
10048017,STANDARD NONELECTRIC,10
10048028,MANAGEMENT,1
10048028,STANDARD NONELECTRIC,23
10048053,MANAGEMENT,1
10048053,STANDARD NONELECTRIC,17
10048073,MANAGEMENT,2
10048073,STANDARD NONELECTRIC,7
10048096,MANAGEMENT,2
10048096,STANDARD NONELECTRIC,18
10048127,STANDARD NONELECTRIC,21
10048149,STANDARD NONELECTRIC,6
10048156,STANDARD NONELECTRIC,3
10048160,STANDARD NONELECTRIC,9
10048170,STANDARD NONELECTRIC,18
10048189,MANAGEMENT,1
10048189,STANDARD NONELECTRIC,2
10048198,STANDARD NONELECTRIC,4
10048215,STANDARD NONELECTRIC,10
10048229,MANAGEMENT,1
10048229,STANDARD NONELECTRIC,22
10048253,STANDARD NONELECTRIC,3
10048257,MANAGEMENT,1
10048257,STANDARD NONELECTRIC,9
10048873,MANAGEMENT,1
10048873,STANDARD NONELECTRIC,16
10048891,STANDARD NONELECTRIC,6
10048898,MANAGEMENT,1
10048898,STANDARD NONELECTRIC,32
10048953,STANDARD NONELECTRIC,10
10048964,GROUP TENT ONLY AREA NONELECTRIC,5
10048983,HIKE TO,13
10048983,MANAGEMENT,1
10049020,SHELTER NONELECTRIC,4
10049020,STANDARD NONELECTRIC,1
10049020,TENT ONLY NONELECTRIC,4
10049020,WALK TO,2
10049270,TENT ONLY NONELECTRIC,8
10049271,GROUP STANDARD ELECTRIC,1
10049272,MANAGEMENT,3
10049272,RV ELECTRIC,78
10049273,GROUP SHELTER NONELECTRIC,2
10049273,STANDARD NONELECTRIC,23
10049434,RV ELECTRIC,3
10049434,YES,35
10049525,GROUP RV AREA NONELECTRIC,4
10049525,GROUP STANDARD NONELECTRIC,6
10049525,RV NONELECTRIC,5
10049525,STANDARD NONELECTRIC,10
10049551,STANDARD NONELECTRIC,6
10050235,STANDARD ELECTRIC,21
10050257,STANDARD ELECTRIC,12
10050273,RV ELECTRIC,13
10050273,STANDARD NONELECTRIC,1
10050606,STANDARD ELECTRIC,5
10050743,TENT ONLY NONELECTRIC,4
10052147,RV ELECTRIC,9
10052157,TENT ONLY NONELECTRIC,12
10052170,STANDARD ELECTRIC,20
10052192,TENT ONLY NONELECTRIC,11
10052227,RV ELECTRIC,18
10052227,STANDARD NONELECTRIC,10
10052246,SHELTER ELECTRIC,17
10052638,STANDARD ELECTRIC,11
10052650,STANDARD NONELECTRIC,70
10053715,NO,3
10053715,STANDARD ELECTRIC,1
10053722,STANDARD ELECTRIC,6
10053729,STANDARD ELECTRIC,29
10053759,MANAGEMENT,1
10053759,RV ELECTRIC,18
10053779,GROUP STANDARD NONELECTRIC,13
10053793,RV ELECTRIC,26
10054654,STANDARD ELECTRIC,23
10054678,MANAGEMENT,2
10054678,STANDARD ELECTRIC,16
10054678,STANDARD NONELECTRIC,14
10054711,MANAGEMENT,15
10054711,STANDARD ELECTRIC,27
10054711,STANDARD NONELECTRIC,20
10054775,MANAGEMENT,5
10054775,STANDARD NONELECTRIC,31
10056207,MANAGEMENT,7
10056207,STANDARD NONELECTRIC,20
10056207,TENT ONLY NONELECTRIC,10
10056245,MANAGEMENT,1
10056245,STANDARD NONELECTRIC,17
10056245,TENT ONLY NONELECTRIC,3
10056267,STANDARD NONELECTRIC,14
10056282,STANDARD NONELECTRIC,10
10058090,STANDARD ELECTRIC,41
10058090,STANDARD NONELECTRIC,31
10058163,GROUP TENT ONLY AREA NONELECTRIC,3
10058163,MANAGEMENT,1
10058163,TENT ONLY NONELECTRIC,27
10058234,STANDARD ELECTRIC,18
10058234,STANDARD NONELECTRIC,6
10058259,STANDARD NONELECTRIC,39
10058299,STANDARD NONELECTRIC,21
10060225,RV ELECTRIC,18
10060885,TENT ONLY NONELECTRIC,10
10060948,STANDARD NONELECTRIC,10
10060971,GROUP STANDARD NONELECTRIC,2
10060971,GROUP TENT ONLY AREA NONELECTRIC,1
10064530,MANAGEMENT,1
10064530,STANDARD ELECTRIC,14
10064546,STANDARD ELECTRIC,32
