facilityid,#tenting,#group,#remote,#structured_RV,tenting,group,remote,structured_RV,totalbeforetax,numberofpeople,reservation_days,days_stay,FacilityName,FacilityLongitude,FacilityLatitude,tenting_demand,group_demand,remote_demand,structured_RV_demand,Year
232295,63.0,0.0,0.0,3.0,1533.0,0.0,0.0,76.0,56.0,4.0,21.0,2.0,HEART BAR CAMPGROUND,-116.78583300000001,34.158611,24.333333333333332,,,25.333333333333332,2017
232296,22.0,0.0,0.0,0.0,810.0,0.0,0.0,0.0,55.0,5.0,30.5,2.0,NORTH SHORE (CA),-117.16333300000001,34.267222,36.81818181818182,,,,2017
232298,49.0,0.0,0.0,1.0,1036.0,0.0,0.0,0.0,49.0,4.0,74.5,2.0,Silver Springs Campground,-121.53333300000001,46.995556,21.142857142857142,,,0.0,2017
232302,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,102.0,22.5,89.5,3.0,RED FIR,-120.3125,39.002221999999996,,14.0,,,2017
232304,0.0,3.0,0.0,0.0,0.0,51.0,0.0,0.0,160.0,20.0,189.0,2.0,NEWBERRY GROUP CAMP SITE,-121.25694399999999,43.706111,,17.0,,,2017
232305,30.0,0.0,0.0,0.0,1193.0,0.0,0.0,0.0,29.0,4.0,100.0,2.0,BIG PINE CREEK CAMPGROUND,-118.4325,37.125833,39.766666666666666,,,,2017
232316,12.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,31.0,2.0,21.0,2.0,PATRICK CREEK CAMPGROUND,-123.846667,41.871944,22.333333333333332,,,,2017
232321,43.0,0.0,0.0,1.0,375.0,0.0,0.0,0.0,58.0,4.0,15.0,2.0,WHITE CLOUD,-120.84527800000001,39.320555999999996,8.720930232558139,,,0.0,2017
232322,38.0,0.0,0.0,1.0,1136.0,0.0,0.0,0.0,34.0,3.0,38.0,2.0,PANTHER FLAT CAMPGROUND,-123.93055600000001,41.843056,29.894736842105264,,,0.0,2017
232342,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,259.0,35.0,86.0,2.0,HOLIDAY GROUP CAMPGROUND,-119.276944,34.517222,,36.0,,,2017
232343,17.0,2.0,0.0,1.0,0.0,37.0,0.0,0.0,309.0,50.0,164.0,3.0,LAKE ALPINE - LODGEPOLE GROUP,-120.105,38.416389,0.0,18.5,,0.0,2017
232348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,209.0,10.0,170.0,2.0,LOON LAKE CHALET,-120.32,38.98,,,,49.0,2017
232349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,139.0,4.0,160.0,2.0,ROBBS HUT,-120.40416699999999,38.923611,,,,50.0,2017
232351,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,210.0,21.0,33.5,2.0,GREEN SPOT EQUESTRIAN GROUP CAMP,-116.80611100000002,34.223333000000004,,14.0,,,2017
232356,57.0,0.0,0.0,1.0,957.0,0.0,0.0,0.0,49.0,4.0,79.0,3.0,Bumping Lake Campground,-121.30444399999999,46.85527800000001,16.789473684210527,,,0.0,2017
232361,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,369.0,50.0,111.0,3.0,FAWN ,-122.843333,40.844444,,10.5,,,2017
232362,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,309.0,40.0,159.0,3.0,STONEY GROUP SHASTA-TRINITY,-122.850278,40.85138900000001,,15.0,,,2017
232363,2.0,0.0,0.0,10.0,18.0,12.0,0.0,90.0,58.0,3.0,26.5,3.0,BUSHYTAIL,-122.81888899999998,40.855,9.0,inf,,9.0,2017
232366,41.0,3.0,0.0,0.0,550.0,31.0,0.0,0.0,84.0,6.0,109.0,3.0,WOLF CREEK CALIFORNIA,-120.4,38.883055999999996,13.414634146341463,10.333333333333334,,,2017
232367,21.0,1.0,0.0,6.0,463.0,8.0,0.0,0.0,56.0,3.0,117.0,3.0,CRAGS CAMPGROUND,-119.30416699999999,38.173611,22.047619047619047,8.0,,0.0,2017
232371,20.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,58.0,2.0,13.0,3.0,YUBA PASS CAMPGROUND,-120.499444,39.6175,6.2,,,,2017
232372,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,110.0,10.5,85.5,3.0,Beaver Creek Group Camp ,-121.53388899999999,48.082221999999994,,30.0,,,2017
232373,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,159.0,18.0,103.0,2.0,Esswine Group Camp,-121.69666699999999,48.073889,,19.0,,,2017
232374,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,234.0,15.0,178.0,3.0,Coal Creek Group Camp,-121.556389,48.083611,,24.0,,,2017
232375,0.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,199.0,15.0,121.5,2.0,Wiley Creek Group Camp,-121.718333,48.074444,,18.0,,,2017
232377,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,180.0,16.0,63.0,2.0,Tulalip Group Camp,-121.59,48.073333,,19.0,,,2017
232386,27.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,52.0,5.0,18.0,2.0,CRAB FLATS,-117.08333300000001,34.261666999999996,20.37037037037037,,,,2017
232395,50.0,0.0,0.0,35.0,1157.0,0.0,0.0,40.0,60.0,4.0,44.0,3.0,FRENCH CAMP,-118.67916699999999,37.5525,23.14,,,1.1428571428571428,2017
232396,71.0,0.0,0.0,63.0,1742.0,0.0,0.0,0.0,59.0,4.0,81.0,3.0,EAST FORK CALIFORNIA,-118.7175,37.483610999999996,24.535211267605632,,,0.0,2017
232398,4.0,0.0,0.0,10.0,43.0,0.0,0.0,0.0,0.0,6.0,120.0,3.0,AGNEW HORSE CAMP,-119.09361100000001,37.686111,10.75,,,0.0,2017
232403,15.0,0.0,0.0,1.0,471.0,0.0,0.0,0.0,34.68,3.0,49.0,2.0,OLALLIE ON MCKENZIE HIGHWAY,-122.03888899999998,44.256944,31.4,,,0.0,2017
232407,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,179.0,30.0,147.0,2.0,MINERAL SPRINGS GROUP,-120.697778,47.29277800000001,,23.0,,,2017
232422,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,20.0,15.0,123.5,3.0,TRAILHEAD GROUP,-119.2724,37.9642,,28.0,,,2017
232446,61.0,0.0,5.0,33.0,8618.0,84.0,0.0,525.0,26.0,4.0,107.0,2.0,WAWONA,-119.665,37.573056,141.27868852459017,inf,0.0,15.909090909090908,2017
232447,209.0,0.0,0.0,30.0,16842.0,0.0,0.0,2939.0,26.0,4.0,127.0,2.0,UPPER PINES,-119.5625,37.736111,80.58373205741627,,,97.96666666666667,2017
232448,142.0,0.0,0.0,11.0,4602.0,202.0,0.0,0.0,26.0,4.0,124.0,2.0,TUOLUMNE MEADOWS,-119.36,37.871111,32.40845070422535,inf,,0.0,2017
232449,48.0,0.0,0.0,45.0,5087.0,0.0,0.0,1016.0,26.0,4.0,124.0,2.0,NORTH PINES,-119.565556,37.741944000000004,105.97916666666667,,,22.57777777777778,2017
232450,54.0,0.0,0.0,21.0,4705.0,0.0,0.0,707.0,26.0,4.0,128.0,2.0,LOWER PINES,-119.566667,37.740833,87.12962962962963,,,33.666666666666664,2017
232451,41.0,4.0,57.0,6.0,9539.0,285.0,0.0,0.0,26.0,3.0,86.0,2.0,HODGDON MEADOW,-119.86583300000001,37.798889,232.65853658536585,71.25,0.0,0.0,2017
232452,161.0,0.0,0.0,1.0,9020.0,0.0,0.0,70.0,26.0,3.5,92.0,2.0,CRANE FLAT,-119.844444,37.763889,56.024844720496894,,,70.0,2017
232453,25.0,0.0,0.0,3.0,32.0,50.0,0.0,0.0,10.0,13.0,132.5,2.5,BRIDALVEIL CREEK GROUP AND HORSE CAMP,-119.619722,37.662222,1.28,inf,,0.0,2017
232460,150.0,4.0,24.0,25.0,4958.0,57.0,954.0,824.0,44.0,4.0,106.0,2.0,Dorst Creek Campground-Sequoia and Kings Canyon National Park,-118.809722,36.636111,33.053333333333335,14.25,39.75,32.96,2017
232461,134.0,0.0,47.0,10.0,7037.0,0.0,1875.0,730.0,33.0,4.0,136.0,2.0,Lodgepole Campground-Sequoia and Kings Canyon National Park,-118.7258,36.606711,52.514925373134325,,39.8936170212766,73.0,2017
232464,146.0,1.0,0.0,0.0,6394.0,0.0,0.0,520.0,33.0,3.0,131.0,2.0,KALALOCH,-124.37472199999999,47.613056,43.794520547945204,0.0,,inf,2017
232465,115.0,0.0,0.0,50.0,4761.0,0.0,0.0,39.0,40.0,4.0,119.0,2.0,OHANAPECOSH CAMPGROUND,-121.570278,46.731111,41.4,,,0.78,2017
232466,80.0,0.0,0.0,43.0,3887.0,0.0,0.0,876.0,30.0,3.0,91.0,2.0,COUGAR ROCK CAMPGROUND,-121.794444,46.767222,48.5875,,,20.372093023255815,2017
232470,0.0,6.0,0.0,0.0,0.0,159.0,0.0,0.0,50.0,15.0,81.0,1.0,SHEEP PASS GROUP,-116.11805600000001,33.999167,,26.5,,,2017
232471,0.0,3.0,0.0,0.0,0.0,104.0,0.0,0.0,40.0,14.0,73.5,1.0,COTTONWOOD GROUP,-115.825,33.75,,34.666666666666664,,,2017
232472,96.0,0.0,0.0,18.0,998.0,448.0,0.0,0.0,40.0,4.0,76.0,2.0,INDIAN COVE CAMPGROUND,-116.155833,34.12,10.395833333333334,inf,,0.0,2017
232473,94.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,20.0,3.0,63.0,2.0,BLACK ROCK CAMPGROUND,-116.38916699999999,34.071667,11.106382978723405,,,,2017
232491,5.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,25.0,6.0,91.0,1.0,KIRBY COVE CAMPGROUND,-122.48888899999999,37.84035,99.0,,,,2017
232496,107.0,5.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,2.0,180.0,3.0,FURNACE CREEK,-116.867778,36.463056,0.0,0.0,,0.05555555555555555,2017
232497,15.0,0.0,0.0,1.0,653.0,0.0,0.0,0.0,30.0,3.0,47.0,2.0,SANTA ROSA ISLAND,-120.048147,33.99105,43.53333333333333,,,0.0,2017
232498,30.0,1.0,0.0,0.0,2131.0,362.0,0.0,0.0,25.0,4.0,62.0,2.0,SANTA CRUZ SCORPION,-119.56159699999999,34.048244,71.03333333333333,362.0,,,2017
232499,4.0,0.0,0.0,1.0,425.0,0.0,0.0,0.0,15.0,2.0,51.0,1.0,SANTA CRUZ DEL NORTE BACKCOUNTRY,-119.660278,34.010833,106.25,,,0.0,2017
232501,9.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,30.0,3.0,68.0,3.0,SAN MIGUEL ISLAND,-120.34908899999999,34.040603000000004,11.222222222222221,,,0.0,2017
232502,7.0,0.0,0.0,2.0,333.0,0.0,0.0,0.0,15.0,3.0,32.0,1.0,ANACAPA ISLAND,-119.36778899999999,34.014192,47.57142857142857,,,0.0,2017
232510,0.0,5.0,0.0,0.0,0.0,113.0,0.0,0.0,120.0,20.0,118.0,2.0,COUGAR ROCK GROUP CAMPGROUND,-121.794444,46.767222,,22.6,,,2017
232753,58.0,0.0,0.0,0.0,519.0,0.0,0.0,0.0,50.0,4.0,23.0,3.0,ANTLERS,-122.3775,40.8875,8.948275862068966,,,,2017
232754,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,399.0,20.0,113.0,3.0,DEKKAS ROCK,-122.2375,40.874722,,13.0,,,2017
232755,23.0,0.0,0.0,0.0,669.0,0.0,0.0,0.0,53.0,4.0,33.0,2.0,GOOSE MEADOWS,-120.209167,39.2575,29.08695652173913,,,,2017
232756,10.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,43.5,4.0,39.0,2.5,FIR TOP CAMPGROUND,-120.550278,39.485556,16.4,,,,2017
232757,11.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,58.0,4.0,30.5,3.0,FINDLEY CAMPGROUND,-120.55305600000001,39.484722,14.0,,,,2017
232758,23.0,0.0,0.0,8.0,397.0,0.0,0.0,98.0,50.0,4.0,39.0,2.0,LAKESHORE EAST,-122.388056,40.871944,17.26086956521739,,,12.25,2017
232759,16.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,57.0,4.5,43.0,3.0,WOODCAMP CAMPGROUND,-120.54777800000001,39.485556,16.125,,,,2017
232760,7.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,30.0,4.0,43.0,2.0,BAILEY COVE,-122.281944,40.801667,48.42857142857143,,,,2017
232761,19.0,0.0,0.0,0.0,322.0,0.0,0.0,0.0,50.0,4.0,68.5,3.0,ELLERY CREEK,-122.24083300000001,40.915833,16.94736842105263,,,,2017
232762,46.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,50.0,4.0,36.0,3.0,HIRZ BAY,-122.253056,40.866667,10.5,,,,2017
232763,0.0,1.0,0.0,13.0,0.0,16.0,0.0,0.0,339.0,40.0,151.5,3.0,MOORE CREEK,-122.21777800000001,40.883889,,16.0,,0.0,2017
232764,0.0,1.0,0.0,9.0,0.0,8.0,0.0,0.0,259.5,16.0,111.0,2.5,NELSON POINT,-122.34583300000001,40.848333000000004,,8.0,,0.0,2017
232765,0.0,1.0,0.0,15.0,0.0,14.0,0.0,0.0,334.0,40.0,102.0,3.0,PINE POINT (CA),-122.248056,40.927222,,14.0,,0.0,2017
232766,25.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,4.0,47.0,3.0,PASS CREEK CAMPGROUND,-120.534378,39.504067,15.84,,,,2017
232767,44.0,0.0,0.0,0.0,733.0,0.0,0.0,0.0,0.0,4.0,108.0,3.0,EAST MEADOW CAMPGROUND,-120.5325,39.500833,16.65909090909091,,,,2017
232768,51.0,0.0,0.0,0.0,3233.0,0.0,0.0,0.0,38.5,2.0,22.0,2.0,Nevada Beach Campground and Day Use Pavilion,-119.94861100000001,38.981944,63.3921568627451,,,,2017
232769,190.0,0.0,0.0,6.0,10521.0,0.0,0.0,419.0,49.5,3.0,45.0,2.0,FALLEN LEAF CAMPGROUND,-120.05,38.926389,55.373684210526314,,,69.83333333333333,2017
232776,7.0,0.0,0.0,4.0,38.0,0.0,0.0,0.0,0.0,4.0,72.0,2.0,WHITE RIVER,-118.634722,35.845833,5.428571428571429,,,0.0,2017
232777,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,360.0,40.0,78.5,2.0,LOGGER FLAT GROUP,-118.893611,36.775556,,8.0,,,2017
232778,17.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,38.0,2.0,64.0,3.0,WHITEFISH HORSE CAMP,-122.03138899999999,43.465556,9.941176470588236,,,,2017
232779,0.0,3.0,0.0,0.0,0.0,44.0,0.0,0.0,184.5,17.0,137.5,3.0,Simax Group Camp,-121.96194399999999,43.494444,,14.666666666666666,,,2017
232780,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,889.0,75.0,188.5,3.0,ASPEN HOLLOW GROUP,-118.902778,36.781110999999996,,10.0,,,2017
232781,64.0,0.0,0.0,3.0,2775.0,0.0,0.0,0.0,60.0,5.0,71.0,2.0,HUME LAKE,-118.90472199999999,36.794722,43.359375,,,0.0,2017
232782,81.0,0.0,0.0,7.0,2290.0,0.0,0.0,0.0,60.0,4.0,35.0,2.0,PRINCESS,-118.936944,36.802778,28.271604938271604,,,0.0,2017
232783,0.0,1.0,0.0,0.0,0.0,27.0,0.0,0.0,359.0,35.0,131.0,2.0,COVE GROUP,-118.83805600000001,36.665,,27.0,,,2017
232784,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,709.0,80.0,117.0,2.0,FIR GROUP,-118.84166699999999,36.664167,,15.0,,,2017
232785,42.0,1.0,1.0,4.0,2201.0,0.0,60.0,0.0,59.0,4.0,61.0,2.0,STONY CREEK SEQUOIA,-118.831667,36.664722,52.404761904761905,0.0,60.0,0.0,2017
232786,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,710.0,91.5,142.5,2.0,FRENCH GULCH,-118.472222,35.670833,,14.0,,,2017
232787,24.0,0.0,0.0,1.0,599.0,0.0,0.0,0.0,45.0,4.0,89.0,2.0,BLUE BAY,-121.731944,44.42,24.958333333333332,,,0.0,2017
232788,30.0,0.0,0.0,4.0,484.0,0.0,0.0,144.0,54.0,4.0,116.0,3.0,LINK CREEK,-121.755278,44.415833,16.133333333333333,,,36.0,2017
232789,10.0,0.0,0.0,0.0,36.0,191.0,0.0,0.0,64.0,6.0,98.0,2.0,Scout Lake,-121.74727800000001,44.41095,3.6,inf,,,2017
232791,37.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,45.0,4.0,94.0,3.0,South Shore,-121.73833300000001,44.419444,17.513513513513512,,,,2017
232792,51.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,60.0,6.0,9.0,2.0,PARADISE COVE,-118.425,35.649167,7.294117647058823,,,,2017
232793,75.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,60.0,6.0,14.0,2.0,PIONEER POINT,-118.48611100000001,35.651666999999996,7.4,,,,2017
232794,76.0,0.0,0.0,1.0,403.0,0.0,0.0,0.0,60.0,6.0,9.0,2.0,HUNGRY GULCH,-118.472222,35.671944,5.302631578947368,,,0.0,2017
232795,60.0,0.0,0.0,3.0,412.0,0.0,0.0,0.0,60.0,6.0,12.0,2.0,BOULDER GULCH,-118.469167,35.6725,6.866666666666666,,,0.0,2017
232796,77.0,4.0,0.0,0.0,621.0,34.0,0.0,0.0,60.0,6.0,22.0,2.0,TILLIE CREEK,-118.454444,35.701389,8.064935064935066,8.5,,,2017
232797,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,159.0,20.0,102.0,2.0,Atkisson Group camp,-121.60888899999999,45.9625,,19.0,,,2017
232799,16.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,41.0,4.0,28.0,2.0,Moss Creek campground,-121.63916699999999,45.797778,16.8125,,,,2017
232800,14.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,41.0,4.0,39.0,2.0,Oklahoma campground,-121.627222,45.87,7.5,,,,2017
232801,60.0,0.0,0.0,0.0,2176.0,0.0,0.0,0.0,33.33,5.0,61.5,2.0,SPRING COVE,-119.541389,37.300556,36.266666666666666,,,,2017
232802,50.0,0.0,0.0,0.0,1463.0,0.0,0.0,0.0,63.06,4.0,10.0,2.0,LUPINE,-119.54416699999999,37.307778000000006,29.26,,,,2017
232803,40.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,6.0,57.0,3.0,JACKASS MEADOW,-118.96361100000001,37.279722,11.95,,,,2017
232804,16.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,49.0,4.0,26.0,2.0,MONO CREEK,-118.9975,37.358610999999996,16.1875,,,,2017
232805,23.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,19.0,5.0,120.0,3.0,MONO HOT SPRINGS,-119.017778,37.326389,31.47826086956522,,,,2017
232806,30.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,62.0,4.0,28.0,2.0,VERMILLION,-119.009722,37.379166999999995,24.133333333333333,,,,2017
232807,27.0,0.0,0.0,0.0,759.0,0.0,0.0,0.0,56.0,6.0,37.0,2.0,WISHON,-118.6625,36.1875,28.11111111111111,,,,2017
232808,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,459.0,70.0,102.0,2.0,BADGER FLATS GROUP,-119.115,37.269444,,12.0,,,2017
232809,13.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,55.0,4.0,57.0,2.0,BELKNAP,-118.599722,36.141667,40.76923076923077,,,,2017
232811,24.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,63.0,4.0,40.0,3.0,CATAVEE,-119.17694399999999,37.2525,23.541666666666668,,,,2017
232812,10.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,63.0,5.0,30.0,2.0,COLLEGE,-119.168889,37.251944,37.2,,,,2017
232813,27.0,0.0,0.0,0.0,938.0,0.0,0.0,0.0,33.5,5.0,33.5,3.0,DEER CREEK,-119.17694399999999,37.251944,34.74074074074074,,,,2017
232814,25.0,0.0,0.0,0.0,553.0,0.0,0.0,0.0,63.0,4.0,54.0,3.0,KINNIKINNICK,-119.177778,37.252778,22.12,,,,2017
232815,122.0,3.0,0.0,0.0,3523.0,0.0,0.0,0.0,63.0,5.0,40.0,2.0,RANCHERIA,-119.161111,37.247778000000004,28.87704918032787,0.0,,,2017
232816,28.0,0.0,4.0,0.0,560.0,0.0,83.0,0.0,60.0,6.0,61.0,2.0,HOSPITAL FLAT,-118.457778,35.82861099999999,20.0,,20.75,,2017
232818,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,181.0,6.5,ROCK CREEK (SIERRA NATL FORES),-119.359444,37.291111,0.2222222222222222,,,,2017
232819,14.0,0.0,0.0,23.0,455.0,0.0,0.0,784.0,60.0,6.0,80.0,2.0,HEADQUARTERS,-118.45111100000001,35.795833,32.5,,,34.08695652173913,2017
232821,61.0,0.0,0.0,0.0,1916.0,0.0,0.0,0.0,70.0,6.0,64.0,2.0,DORABELLE CAMPGROUND,-119.309722,37.113889,31.40983606557377,,,,2017
232822,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,146.0,26.0,94.0,2.0,LONG MEADOW GROUP,-118.580556,35.979167,,24.0,,,2017
232823,9.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,52.0,4.0,27.0,2.0,HOLEY MEADOW,-118.61805600000001,35.954167,18.22222222222222,,,,2017
232825,6.0,0.0,0.0,8.0,356.0,0.0,0.0,173.0,59.0,3.0,43.0,2.0,REDWOOD MEADOW,-118.59166699999999,35.977778,59.333333333333336,,,21.625,2017
232827,22.0,6.0,0.0,6.0,630.0,158.0,0.0,91.0,56.0,4.0,32.0,2.0,QUAKING ASPEN,-118.54722199999999,36.12083300000001,28.636363636363637,26.333333333333332,,15.166666666666666,2017
232829,16.0,0.0,0.0,22.0,304.0,0.0,0.0,0.0,60.0,4.0,38.0,2.0,SPRING CREEK,-120.17638899999999,39.895833,19.0,,,0.0,2017
232830,69.0,1.0,0.0,1.0,392.0,20.0,0.0,0.0,60.0,4.0,54.0,3.0,GRASSHOPPER FLAT,-120.47694399999999,39.890556,5.681159420289855,20.0,,0.0,2017
232831,47.0,0.0,0.0,16.0,2564.0,0.0,0.0,0.0,38.43,4.0,90.0,2.0,TRILLIUM,-121.734444,45.27,54.5531914893617,,,0.0,2017
232832,11.0,0.0,0.0,30.0,198.0,0.0,0.0,0.0,60.0,4.0,25.0,2.0,LIGHTNING TREE,-120.510494,39.925456,18.0,,,0.0,2017
232833,16.0,0.0,0.0,41.0,318.0,0.0,0.0,0.0,60.0,4.0,47.0,2.5,GRIZZLY,-120.4725,39.887221999999994,19.875,,,0.0,2017
232834,13.0,0.0,0.0,1.0,105.0,0.0,0.0,0.0,45.24,3.0,30.0,2.0,RILEY HORSE CAMPGROUND,-121.859444,45.381389,8.076923076923077,,,0.0,2017
232835,26.0,0.0,0.0,1.0,842.0,0.0,0.0,0.0,30.41,3.0,36.0,2.0,STILL CREEK,-121.735556,45.295833,32.38461538461539,,,0.0,2017
232836,13.0,0.0,0.0,1.0,415.0,0.0,0.0,0.0,32.26,3.0,27.0,2.0,TOLLGATE,-121.90527800000001,45.321944,31.923076923076923,,,0.0,2017
232837,24.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,44.5,3.0,49.0,2.0,CAMP CREEK,-121.864722,45.303056,29.791666666666668,,,,2017
232838,7.0,0.0,5.0,3.0,227.0,0.0,155.0,94.0,47.96,3.0,54.0,2.0,LOST CREEK,-121.83444399999999,45.381944,32.42857142857143,,31.0,31.333333333333332,2017
232839,21.0,0.0,0.0,3.0,419.0,0.0,0.0,58.0,48.96,4.0,30.0,2.0,FISH CREEK (OR),-122.15166699999999,45.158889,19.952380952380953,,,19.333333333333332,2017
232840,15.0,0.0,0.0,1.0,315.0,0.0,0.0,0.0,44.5,4.0,55.0,2.0,RIVERSIDE (OR),-122.060556,45.043333000000004,21.0,,,0.0,2017
232841,21.0,0.0,0.0,1.0,640.0,0.0,0.0,0.0,50.12,4.0,29.5,2.0,LAZY BEND,-122.206667,45.191111,30.476190476190474,,,0.0,2017
232842,29.0,0.0,0.0,1.0,481.0,0.0,0.0,0.0,50.82,4.0,32.0,2.0,LOCKABY,-122.151389,45.165833,16.586206896551722,,,0.0,2017
232843,11.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,44.5,4.0,57.0,2.0,ARMSTRONG,-122.15166699999999,45.162778,26.181818181818183,,,,2017
232844,13.0,0.0,0.0,1.0,435.0,0.0,0.0,0.0,44.5,4.0,63.0,2.0,RIPPLEBROOK,-122.04055600000001,45.079722,33.46153846153846,,,0.0,2017
232845,17.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,44.5,4.0,47.0,2.0,RAINBOW (OR),-122.043333,45.0775,19.176470588235293,,,,2017
232846,8.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,48.24,4.0,41.0,2.0,SUNSTRIP,-122.109528,45.152621999999994,25.625,,,,2017
232847,14.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,45.24,4.0,21.0,2.0,ROARING RIVER,-122.12166699999999,45.167221999999995,17.071428571428573,,,,2017
232848,31.0,0.0,0.0,1.0,910.0,0.0,0.0,0.0,49.82,4.0,41.0,2.0,FROG LAKE,-121.692222,45.2225,29.35483870967742,,,0.0,2017
232849,27.0,0.0,0.0,1.0,1128.0,0.0,0.0,0.0,50.12,4.0,45.0,2.0,CLEAR LAKE (OR),-121.696389,45.181111,41.77777777777778,,,0.0,2017
232850,0.0,6.0,0.0,0.0,0.0,95.0,0.0,0.0,112.04,20.0,116.0,2.0,RAAB,-122.06944399999999,45.022222,,15.833333333333334,,,2017
232851,26.0,0.0,0.0,0.0,596.0,19.0,0.0,11.0,50.12,4.0,45.5,2.0,INDIAN HENRY,-122.073889,45.108056,22.923076923076923,inf,,inf,2017
232852,17.0,0.0,0.0,1.0,193.0,0.0,0.0,0.0,46.0,4.0,27.0,2.0,North Fork Campground (WA),-121.787778,46.450833,11.352941176470589,,,0.0,2017
232853,97.0,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,50.0,4.0,47.0,2.0,Iron Creek Campground,-121.986944,46.429722,13.195876288659793,,,,2017
232854,22.0,0.0,0.0,1.0,513.0,0.0,0.0,0.0,50.82,4.0,93.0,2.0,KINGFISHER,-122.089722,44.976944,23.318181818181817,,,0.0,2017
232855,20.0,0.0,0.0,2.0,191.0,0.0,0.0,0.0,46.0,3.0,17.0,2.0,Tower Rock Campground ,-121.86805600000001,46.445,9.55,,,0.0,2017
232856,7.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,41.5,4.0,106.5,2.5,LAKE HARRIET ,-121.956944,45.073611,22.857142857142858,,,,2017
232857,23.0,0.0,0.0,1.0,257.0,0.0,0.0,0.0,42.0,4.0,32.0,2.0,Adams Fork Campground,-121.64694399999999,46.338889,11.173913043478262,,,0.0,2017
232858,197.0,0.0,0.0,0.0,3909.0,0.0,0.0,0.0,56.0,4.0,33.0,2.0,LOGGER CAMPGROUND,-120.128611,39.466389,19.84263959390863,,,,2017
232860,42.0,0.0,0.0,0.0,545.0,0.0,0.0,0.0,46.0,4.0,53.0,2.0,Walupt Lake Campground,-121.473611,46.423056,12.976190476190476,,,,2017
232861,54.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,38.0,4.0,125.0,2.0,Takhlakh Lake Campground ,-121.598611,46.280833,16.59259259259259,,,,2017
232862,41.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,46.0,4.0,44.5,2.0,Paradise Creek campground,-121.93666699999999,45.95,12.682926829268293,,,,2017
